#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000378764.6	572	0.46286	5.07391357422	1	1	coding
ENST00000487935.1	69	0.39348	5.14312744141	1	0.124238	noncoding
ENST00000482140.5	59	0.38138	5.06964111328	1	0.0630852	noncoding
ENST00000378757.6	578	0.43222	5.12469482422	1	1	coding
ENST00000430081.5	147	0.39909	5.30865478516	-1	0.0901986	noncoding
ENST00000378748.7	578	0.42898	5.12469482422	1	1	coding
ENST00000378752.7	572	0.42898	5.07391357422	1	1	coding
ENST00000486862.1	60	0.44677	6.54168701172	1	0.0704705	noncoding
ENST00000424614.1	25	0.43921	6.49090576172	1	0.00752784	noncoding
ENST00000378714.8	875	0.4304	8.96258544922	1	1	coding
ENST00000479669.5	69	0.46376	4.80816650391	-1	0.0390252	noncoding
ENST00000484800.6	876	0.45936	8.96258544922	1	1	coding
ENST00000378694.1	856	0.43121	8.95770263672	1	1	coding
ENST00000485659.1	105	0.42596	8.71417236328	1	0.468604	noncoding
ENST00000361271.8	289	0.43209	9.09600830078	1	0.999964	coding
ENST00000498812.5	57	0.39558	9.09906005859	1	0.0423174	noncoding
ENST00000471481.1	110	0.43077	8.83172607422	-1	0.0982419	noncoding
ENST00000466335.1	170	0.47226	7.88214111328	1	0.989578	coding
ENST00000632169.1	141	0.30585	7.71551513672	1	0.415986	noncoding
ENST00000326961.6	159	0.362	9.11822509766	1	0.778633	coding
ENST00000651097.1	82	0.47086	6.38275146484	-1	0.0397418	noncoding
ENST00000631589.1	1069	0.44361	8.49456787109	1	1	coding
ENST00000377100.8	180	0.38598	6.42156982422	1	0.982797	coding
ENST00000377072.8	1028	0.41193	8.68463134766	1	1	coding
ENST00000307729.12	1069	0.44491	8.49456787109	1	1	coding
ENST00000377091.7	160	0.32355	8.52947998047	1	0.629138	coding
ENST00000650772.1	169	0.4619	6.22137451172	-1	0.155791	noncoding
ENST00000651298.1	466	0.44361	9.31475830078	1	1	coding
ENST00000652497.1	180	0.37725	6.42156982422	1	0.978642	coding
ENST00000495130.5	107	0.44526	4.87469482422	1	0.783391	coding
ENST00000377059.7	1069	0.46411	8.49456787109	1	1	coding
ENST00000430455.2	38	0.44636	7.75469970703	-1	0.0265792	noncoding
ENST00000438473.6	526	0.43086	6.35308837891	1	1	coding
ENST00000468309.1	127	0.44638	10.1323852539	1	0.825989	coding
ENST00000420525.1	62	0.42778	6.20294189453	-1	0.0267474	noncoding
ENST00000376663.8	327	0.35415	8.90032958984	1	0.999844	coding
ENST00000456675.2	91	0.2765	8.73333740234	1	0.0650506	noncoding
ENST00000442508.5	150	0.45565	6.94281005859	-1	0.112742	noncoding
ENST00000416820.5	105	0.45931	9.04876708984	-1	0.103117	noncoding
ENST00000602524.1	62	0.34895	6.79278564453	1	0.0314215	noncoding
ENST00000496174.5	35	0.40682	5.56414794922	-1	0.0163139	noncoding
ENST00000490311.1	141	0.43675	8.95098876953	-1	0.140859	noncoding
ENST00000344936.7	847	0.40036	7.28900146484	1	1	coding
ENST00000375245.8	800	0.40036	8.61041259766	1	1	coding
ENST00000396144.8	842	0.40036	7.03277587891	1	1	coding
ENST00000375250.9	817	0.40036	7.63238525391	1	1	coding
ENST00000493008.1	146	0.28808	6.90692138672	1	0.50554	coding
ENST00000497103.1	123	0.43858	9.34600830078	1	0.760284	coding
ENST00000454919.1	54	0.37266	7.92254638672	1	0.0243499	noncoding
ENST00000319778.11	814	0.45155	8.62274169922	1	1	coding
ENST00000375110.6	764	0.43659	8.81414794922	1	1	coding
ENST00000667706.1	587	0.45716	8.48199462891	1	1	coding
ENST00000263062.8	837	0.47507	8.76873779297	1	1	coding
ENST00000492710.1	143	0.43706	10.0169067383	-1	0.194765	noncoding
ENST00000479380.2	579	0.45355	8.80474853516	1	1	coding
ENST00000469059.2	58	0.38505	4.90618896484	1	0.0674728	noncoding
ENST00000480402.1	62	0.41341	5.69964599609	1	0.0785996	noncoding
ENST00000678989.1	799	0.39944	5.27105712891	1	1	coding
ENST00000302278.8	799	0.43225	5.27105712891	1	1	coding
ENST00000396033.6	799	0.44736	5.27105712891	1	1	coding
ENST00000678120.1	380	0.44736	6.16180419922	1	1	coding
ENST00000417122.7	799	0.46538	5.27105712891	1	1	coding
ENST00000676659.1	820	0.41406	5.30633544922	1	1	coding
ENST00000480226.5	163	0.45423	7.42718505859	-1	0.138979	noncoding
ENST00000545693.5	1341	0.4264	7.89105224609	1	1	coding
ENST00000346874.9	1320	0.42136	7.03985595703	1	1	coding
ENST00000374790.8	1297	0.42136	7.65386962891	1	1	coding
ENST00000374776.6	989	0.42718	6.19647216797	1	1	coding
ENST00000340077.9	1032	0.42718	6.31915283203	1	1	coding
ENST00000544292.5	748	0.44009	8.51287841797	1	1	coding
ENST00000374768.1	180	0.42803	5.79449462891	1	0.995316	coding
ENST00000395797.1	274	0.39979	9.51556396484	1	0.999615	coding
ENST00000374433.7	274	0.39683	9.51556396484	1	0.999564	coding
ENST00000485351.1	78	0.31241	9.35565185547	-1	0.158698	noncoding
ENST00000374007.5	161	0.38211	7.88238525391	1	0.899834	coding
ENST00000645350.1	161	0.36188	7.88238525391	1	0.846504	coding
ENST00000643851.1	166	0.36188	9.09625244141	1	0.829607	coding
ENST00000643505.1	161	0.3644	7.88238525391	1	0.854255	coding
ENST00000647317.2	161	0.36188	7.88238525391	1	0.846504	coding
ENST00000374006.1	166	0.47807	9.09625244141	1	0.988841	coding
ENST00000483649.1	85	0.4047	6.80242919922	1	0.184823	noncoding
ENST00000373886.8	975	0.38748	8.74896240234	1	1	coding
ENST00000476684.1	45	0.39572	7.84735107422	1	0.0182191	noncoding
ENST00000263103.1	507	0.47333	8.85101318359	1	1	coding
ENST00000280772.7	4378	0.46387	6.06927490234	1	1	coding
ENST00000373827.6	1862	0.47135	6.21002197266	1	1	coding
ENST00000373820.5	401	0.45633	4.85552978516	1	1	coding
ENST00000612776.4	57	0.46636	10.3081665039	-1	0.106948	noncoding
ENST00000503366.5	1869	0.44247	6.45697021484	1	1	coding
ENST00000610321.4	1638	0.45517	8.42999267578	1	1	coding
ENST00000469721.3	223	0.43386	4.60235595703	-1	0.373817	noncoding
ENST00000610901.4	187	0.44511	4.65264892578	-1	0.256922	noncoding
ENST00000514197.5	188	0.47379	4.07489013672	-1	0.38153	noncoding
ENST00000511043.5	160	0.46266	4.18463134766	-1	0.233882	noncoding
ENST00000613207.4	166	0.44511	4.73944091797	-1	0.184076	noncoding
ENST00000621739.1	855	0.46587	4.76495361328	1	1	coding
ENST00000622427.4	917	0.44749	6.48468017578	1	1	coding
ENST00000618080.4	197	0.43709	8.56671142578	-1	0.224273	noncoding
ENST00000460468.5	87	0.39565	4.35198974609	1	0.44789	noncoding
ENST00000503925.1	273	0.4496	6.05316162109	-1	0.509835	coding
ENST00000463210.6	28	0.41443	5.27276611328	1	0.0112306	noncoding
ENST00000466187.2	98	0.29895	8.95819091797	1	0.0890224	noncoding
ENST00000602465.6	607	0.44773	5.60821533203	1	1	coding
ENST00000388768.6	642	0.44806	5.72503662109	1	1	coding
ENST00000265865.3	197	0.42898	5.77032470703	1	0.998509	coding
ENST00000473398.1	46	0.30288	5.72711181641	1	0.0172928	noncoding
ENST00000399200.7	404	0.46916	5.06719970703	1	1	coding
ENST00000454950.6	380	0.47786	5.19757080078	1	1	coding
ENST00000472394.2	218	0.44678	5.36798095703	1	0.999785	coding
ENST00000342616.4	233	0.4723	5.98822021484	1	0.999893	coding
ENST00000373382.5	328	0.32705	6.13287353516	1	0.999974	coding
ENST00000395098.5	252	0.40602	5.59796142578	1	0.99994	coding
ENST00000490696.5	159	0.41237	9.34405517578	-1	0.173997	noncoding
ENST00000467852.1	169	0.44803	6.43927001953	-1	0.143833	noncoding
ENST00000489794.1	227	0.41457	5.85711669922	1	0.999696	coding
ENST00000394957.8	312	0.3205	6.45135498047	1	0.999881	coding
ENST00000470317.2	80	0.42761	4.48370361328	1	0.405397	noncoding
ENST00000481568.2	157	0.39541	8.71600341797	-1	0.146508	noncoding
ENST00000371408.7	365	0.36604	8.60931396484	1	0.99999	coding
ENST00000427197.2	366	0.36604	8.45782470703	1	0.999992	coding
ENST00000483386.5	66	0.35312	9.85809326172	1	0.0480366	noncoding
ENST00000605679.5	64	0.30063	4.14422607422	1	0.100263	noncoding
ENST00000603665.1	64	0.32509	4.14422607422	1	0.0913915	noncoding
ENST00000653870.1	62	0.29624	10.3950805664	1	0.0342426	noncoding
ENST00000671323.1	156	0.33558	9.07855224609	1	0.619359	coding
ENST00000666945.1	156	0.32396	9.07855224609	1	0.555166	coding
ENST00000665049.1	156	0.32121	9.07855224609	1	0.539777	coding
ENST00000669099.1	156	0.35574	9.07855224609	1	0.726395	coding
ENST00000655193.1	156	0.32989	9.07855224609	1	0.588252	coding
ENST00000657446.1	156	0.38833	9.07855224609	1	0.85546	coding
ENST00000669283.1	156	0.31797	9.07855224609	1	0.521736	coding
ENST00000671110.1	156	0.32322	9.07855224609	1	0.551022	coding
ENST00000661794.1	156	0.32989	9.07855224609	1	0.588252	coding
ENST00000667309.1	99	0.45183	4.66229248047	1	0.71172	coding
ENST00000452942.6	99	0.45326	4.66229248047	1	0.711649	coding
ENST00000452728.5	99	0.46024	4.66229248047	1	0.708172	coding
ENST00000427300.1	14	0.40854	5.58746337891	1	0.00382024	noncoding
ENST00000693608.1	66	0.39215	11.2343139648	1	0.073934	noncoding
ENST00000458228.5	79	0.29507	3.70745849609	1	0.273572	noncoding
ENST00000427846.1	66	0.39541	11.2343139648	1	0.0768259	noncoding
ENST00000602831.5	167	0.45097	9.34246826172	-1	0.210728	noncoding
ENST00000602287.5	145	0.47919	9.39251708984	1	0.964349	coding
ENST00000480358.6	154	0.36294	9.34320068359	1	0.730885	coding
ENST00000602544.5	113	0.43455	6.72491455078	1	0.659522	coding
ENST00000602785.5	125	0.42978	8.78790283203	1	0.745917	coding
ENST00000602439.5	138	0.4588	8.81756591797	-1	0.138834	noncoding
ENST00000602764.5	135	0.44939	9.04620361328	-1	0.1405	noncoding
ENST00000459894.6	187	0.44238	9.82012939453	1	0.990884	coding
ENST00000369893.10	323	0.30263	9.47515869141	1	0.994563	coding
ENST00000602670.1	68	0.32694	5.50726318359	1	0.0553642	noncoding
ENST00000602660.1	206	0.4197	9.91888427734	-1	0.273334	noncoding
ENST00000602868.1	168	0.43111	9.34246826172	-1	0.196783	noncoding
ENST00000332674.9	296	0.34023	6.84490966797	1	0.999825	coding
ENST00000453116.5	226	0.43699	9.76434326172	-1	0.337136	noncoding
ENST00000239007.11	229	0.33035	6.56829833984	1	0.993831	coding
ENST00000651811.1	193	0.34054	6.76446533203	1	0.965998	coding
ENST00000650843.1	212	0.34054	6.56121826172	1	0.989129	coding
ENST00000652463.1	193	0.33589	6.76446533203	1	0.961512	coding
ENST00000650810.1	193	0.34054	6.76446533203	1	0.965998	coding
ENST00000650952.1	193	0.37258	6.76446533203	1	0.985866	coding
ENST00000609514.1	57	0.38576	10.1229858398	1	0.0464032	noncoding
ENST00000666621.1	87	0.27587	4.97210693359	1	0.213148	noncoding
ENST00000607952.1	41	0.44926	11.567565918	-1	0.151539	noncoding
ENST00000239032.4	371	0.38201	9.43377685547	1	0.999992	coding
ENST00000636925.1	371	0.39219	9.43377685547	1	0.999996	coding
ENST00000493951.5	30	0.4433	11.7229614258	1	0.0311215	noncoding
ENST00000369001.5	576	0.44421	5.24468994141	1	1	coding
ENST00000492237.5	30	0.41839	11.7229614258	1	0.0217083	noncoding
ENST00000360561.7	997	0.43099	4.92242431641	1	1	coding
ENST00000368999.5	1039	0.44733	4.92889404297	1	1	coding
ENST00000369004.7	1009	0.44421	4.89678955078	1	1	coding
ENST00000368997.7	907	0.44117	5.21051025391	1	1	coding
ENST00000496913.6	374	0.4407	4.89642333984	-1	0.901821	coding
ENST00000635597.1	173	0.46574	6.86932373047	1	0.991947	coding
ENST00000503769.1	112	0.4268	6.16680908203	-1	0.0575828	noncoding
ENST00000465600.1	108	0.32372	8.53106689453	1	0.161732	noncoding
ENST00000494222.5	157	0.46628	8.31768798828	-1	0.15552	noncoding
ENST00000368990.8	405	0.32388	8.76727294922	1	0.999971	coding
ENST00000368989.6	384	0.32729	9.31976318359	1	0.999885	coding
ENST00000463663.6	133	0.47306	7.73541259766	-1	0.101907	noncoding
ENST00000368988.5	335	0.34998	9.12908935547	1	0.999826	coding
ENST00000433307.2	405	0.35258	8.76727294922	1	0.999996	coding
ENST00000337195.9	446	0.31981	6.47125244141	1	1	coding
ENST00000334808.10	514	0.42861	6.50225830078	1	1	coding
ENST00000531469.5	446	0.46358	6.47125244141	1	1	coding
ENST00000494626.6	446	0.46616	6.47125244141	1	1	coding
ENST00000411419.6	446	0.4714	6.47125244141	1	1	coding
ENST00000486955.2	117	0.42666	7.75811767578	1	0.645174	coding
ENST00000476817.1	26	0.3183	6.08978271484	1	0.00520943	noncoding
ENST00000530884.1	25	0.36729	5.93597412109	1	0.00524617	noncoding
ENST00000467395.2	22	0.3349	4.59649658203	1	0.0065531	noncoding
ENST00000455566.6	454	0.34418	5.95953369141	1	1	coding
ENST00000616467.4	227	0.40705	6.45074462891	1	0.999417	coding
ENST00000482010.6	227	0.34656	6.45074462891	1	0.996304	coding
ENST00000470416.5	289	0.29076	6.06170654297	1	0.999281	coding
ENST00000517472.1	58	0.41576	10.042175293	1	0.0676382	noncoding
ENST00000490777.3	289	0.40729	6.06170654297	1	0.999991	coding
ENST00000344079.9	384	0.40569	9.66217041016	1	0.999999	coding
ENST00000625755.2	384	0.4377	9.07708740234	1	1	coding
ENST00000368614.8	531	0.30468	9.62152099609	1	0.999994	coding
ENST00000462656.5	215	0.39361	10.0355834961	1	0.988378	coding
ENST00000368613.8	531	0.4562	9.62152099609	1	1	coding
ENST00000450442.3	244	0.45104	7.10772705078	-1	0.352675	noncoding
ENST00000490055.5	93	0.45793	6.25445556641	-1	0.0466262	noncoding
ENST00000489204.1	60	0.38604	10.0366821289	1	0.0523148	noncoding
ENST00000475747.5	242	0.32617	10.5276489258	1	0.935358	coding
ENST00000472556.5	169	0.45838	10.7633666992	1	0.981745	coding
ENST00000487000.1	59	0.32219	6.81048583984	1	0.023594	noncoding
ENST00000478074.6	134	0.38541	3.72454833984	1	0.961854	coding
ENST00000684248.1	118	0.31898	4.08465576172	1	0.705177	coding
ENST00000683171.1	324	0.376	5.50653076172	-1	0.552585	coding
ENST00000304613.8	1750	0.43293	5.82965087891	1	1	coding
ENST00000684739.1	255	0.28218	9.33392333984	1	0.907055	coding
ENST00000682765.1	140	0.33986	3.90277099609	1	0.929583	coding
ENST00000683144.1	145	0.28952	10.5530395508	1	0.23221	noncoding
ENST00000684271.1	134	0.37693	3.72454833984	1	0.95445	coding
ENST00000683259.1	125	0.39863	3.64581298828	1	0.950531	coding
ENST00000682399.1	163	0.33799	9.84027099609	1	0.647727	coding
ENST00000368571.3	1398	0.42757	5.49029541016	1	1	coding
ENST00000684127.1	728	0.34578	6.05242919922	1	1	coding
ENST00000530127.1	107	0.41399	4.29144287109	1	0.810699	coding
ENST00000683920.1	1142	0.43546	5.55792236328	1	1	coding
ENST00000684081.1	1077	0.44909	6.13739013672	1	1	coding
ENST00000684244.1	1195	0.43142	6.01544189453	1	1	coding
ENST00000682309.1	78	0.39699	6.52325439453	1	0.125845	noncoding
ENST00000682310.1	220	0.44493	9.55670166016	-1	0.330229	noncoding
ENST00000323578.13	394	0.36258	8.73846435547	1	0.999996	coding
ENST00000534207.5	152	0.39537	10.3522338867	1	0.812137	coding
ENST00000429789.6	363	0.48595	8.73760986328	1	1	coding
ENST00000436108.6	394	0.43363	8.73846435547	1	1	coding
ENST00000528534.1	60	0.45025	9.83392333984	1	0.118371	noncoding
ENST00000524832.5	207	0.45317	5.89447021484	1	0.999383	coding
ENST00000531010.1	74	0.3881	9.09796142578	1	0.0873443	noncoding
ENST00000534254.5	163	0.41347	9.02447509766	1	0.939086	coding
ENST00000533059.5	119	0.47884	9.77703857422	-1	0.164927	noncoding
ENST00000530939.5	176	0.44934	9.72808837891	-1	0.248071	noncoding
ENST00000432999.6	694	0.45132	8.56927490234	1	1	coding
ENST00000413761.7	694	0.45238	8.56927490234	1	1	coding
ENST00000526020.5	109	0.34549	9.48370361328	-1	0.14982	noncoding
ENST00000526852.5	92	0.35576	6.17388916016	-1	0.0533023	noncoding
ENST00000534690.5	69	0.31241	4.93560791016	-1	0.0491411	noncoding
ENST00000530570.1	10	0.4037	7.95343017578	-1	0.0257881	noncoding
ENST00000360655.8	2366	0.38531	9.06182861328	1	1	coding
ENST00000396085.6	2433	0.38195	9.09295654297	1	1	coding
ENST00000349880.9	2430	0.38195	9.11041259766	1	1	coding
ENST00000396087.7	2489	0.44698	9.13214111328	1	1	coding
ENST00000528008.1	169	0.46059	9.62689208984	-1	0.240342	noncoding
ENST00000533917.5	1494	0.41813	8.64739990234	1	1	coding
ENST00000525322.5	815	0.38188	9.46636962891	-1	0.920922	coding
ENST00000528923.1	95	0.38281	4.10430908203	1	0.575541	coding
ENST00000533786.5	146	0.41103	4.96771240234	-1	0.0973328	noncoding
ENST00000520358.7	249	0.37902	4.90142822266	1	0.999919	coding
ENST00000520999.6	157	0.44108	4.77374267578	-1	0.153173	noncoding
ENST00000340160.7	249	0.37922	4.90142822266	1	0.999919	coding
ENST00000525680.6	190	0.36015	9.57342529297	1	0.920209	coding
ENST00000616990.4	190	0.36015	9.57342529297	1	0.920209	coding
ENST00000533940.5	190	0.37591	9.57342529297	1	0.947113	coding
ENST00000532253.5	137	0.41153	9.42669677734	1	0.786069	coding
ENST00000524774.1	52	0.40011	5.98333740234	-1	0.0229934	noncoding
ENST00000531130.6	155	0.42926	9.22857666016	1	0.93743	coding
ENST00000531928.6	155	0.43777	9.22857666016	1	0.946494	coding
ENST00000532921.1	127	0.37559	9.89068603516	1	0.493217	noncoding
ENST00000525683.5	98	0.43323	8.07647705078	-1	0.0666271	noncoding
ENST00000530035.5	79	0.33524	9.86627197266	-1	0.15704	noncoding
ENST00000342922.8	1589	0.4345	5.77703857422	1	1	coding
ENST00000402799.5	1546	0.45808	5.87591552734	1	1	coding
ENST00000406482.5	1480	0.4422	5.93109130859	1	1	coding
ENST00000407859.7	1566	0.45808	5.78314208984	1	1	coding
ENST00000534808.1	97	0.39677	8.65985107422	-1	0.0874452	noncoding
ENST00000395344.7	1542	0.4628	5.87591552734	1	1	coding
ENST00000444117.5	136	0.3504	8.29779052734	-1	0.130831	noncoding
ENST00000395336.7	1582	0.43972	5.75189208984	1	1	coding
ENST00000526603.5	100	0.38383	9.06109619141	-1	0.108468	noncoding
ENST00000402192.6	1588	0.45808	5.77703857422	1	1	coding
ENST00000524686.1	155	0.42298	10.2222290039	-1	0.212301	noncoding
ENST00000405573.2	440	0.43619	5.66156005859	1	1	coding
ENST00000634938.1	194	0.44644	8.32049560547	1	0.995927	coding
ENST00000460452.5	163	0.3641	9.35540771484	1	0.8072	coding
ENST00000494403.2	15	0.44081	5.06036376953	1	0.00604822	noncoding
ENST00000469699.1	58	0.35119	4.83087158203	1	0.0503632	noncoding
ENST00000602866.5	424	0.43533	5.11114501953	1	1	coding
ENST00000619920.4	440	0.42966	5.12908935547	1	1	coding
ENST00000298852.8	440	0.43533	5.12908935547	1	1	coding
ENST00000528797.5	93	0.31516	8.94171142578	1	0.0860282	noncoding
ENST00000300022.8	128	0.32205	8.42266845703	1	0.307177	noncoding
ENST00000524669.5	128	0.27599	8.42266845703	1	0.196013	noncoding
ENST00000524592.1	73	0.32332	9.37921142578	1	0.0463866	noncoding
ENST00000534711.5	128	0.34756	8.42266845703	1	0.411417	noncoding
ENST00000531442.1	91	0.3681	6.74151611328	1	0.16602	noncoding
ENST00000530019.5	114	0.44851	9.36114501953	-1	0.125511	noncoding
ENST00000273550.12	184	0.40873	5.30523681641	1	0.996456	coding
ENST00000532829.5	96	0.42396	8.02081298828	1	0.332965	noncoding
ENST00000620041.4	184	0.42058	5.30523681641	1	0.997175	coding
ENST00000526640.5	154	0.43985	5.29022216797	1	0.984092	coding
ENST00000398922.6	126	0.43501	5.08795166016	1	0.913388	coding
ENST00000532971.2	241	0.36869	5.50689697266	1	0.999656	coding
ENST00000529868.1	158	0.30515	8.91046142578	1	0.483408	noncoding
ENST00000594728.1	81	0.41021	11.2382202148	-1	0.174106	noncoding
ENST00000646597.1	101	0.39132	8.55230712891	1	0.280635	noncoding
ENST00000308418.10	165	0.33301	4.95074462891	1	0.952832	coding
ENST00000528220.2	161	0.28121	10.0422973633	1	0.315254	noncoding
ENST00000644142.1	165	0.37887	4.95074462891	1	0.982651	coding
ENST00000533698.5	82	0.38162	4.54119873047	1	0.291313	noncoding
ENST00000527610.1	248	0.40814	5.99969482422	1	0.999894	coding
ENST00000530192.1	174	0.41283	5.28985595703	1	0.993798	coding
ENST00000618547.4	407	0.39262	6.69769287109	1	1	coding
ENST00000349459.10	446	0.38031	8.28009033203	1	1	coding
ENST00000320740.12	470	0.38695	7.23516845703	1	1	coding
ENST00000524466.5	332	0.4145	6.59649658203	1	0.999999	coding
ENST00000526296.5	255	0.4004	8.23699951172	-1	0.300093	noncoding
ENST00000527230.1	119	0.34947	6.50823974609	-1	0.0805928	noncoding
ENST00000528752.1	257	0.38828	7.54034423828	1	0.999612	coding
ENST00000294309.8	753	0.45266	6.65301513672	1	1	coding
ENST00000637504.1	585	0.43159	6.60076904297	1	1	coding
ENST00000535009.5	431	0.47207	7.60101318359	1	1	coding
ENST00000635811.1	585	0.40106	6.60076904297	1	1	coding
ENST00000542467.1	571	0.42966	6.28619384766	1	1	coding
ENST00000534832.1	30	0.37398	11.8244018555	1	0.0155599	noncoding
ENST00000442692.2	339	0.34134	9.43048095703	1	0.999669	coding
ENST00000537351.5	97	0.45531	9.85589599609	-1	0.129281	noncoding
ENST00000543304.5	292	0.47542	6.66558837891	1	0.999997	coding
ENST00000334805.11	292	0.42298	6.66558837891	1	0.999992	coding
ENST00000538437.5	101	0.36529	7.66668701172	1	0.2155	noncoding
ENST00000543089.1	81	0.43498	5.22784423828	1	0.317819	noncoding
ENST00000545082.5	263	0.46562	6.10845947266	1	0.999984	coding
ENST00000544767.5	167	0.44756	7.65802001953	-1	0.146718	noncoding
ENST00000537947.5	252	0.45548	9.03802490234	-1	0.417515	noncoding
ENST00000536728.5	148	0.46895	5.89691162109	-1	0.121329	noncoding
ENST00000400925.2	46	0.40092	4.32464599609	1	0.0547669	noncoding
ENST00000535267.1	123	0.41617	4.71075439453	1	0.901915	coding
ENST00000535054.1	58	0.33055	4.66668701172	-1	0.0302413	noncoding
ENST00000536290.5	89	0.45386	4.76556396484	-1	0.053469	noncoding
ENST00000336083.8	209	0.36624	5.41912841797	1	0.997636	coding
ENST00000310653.10	209	0.37029	5.41912841797	1	0.997893	coding
ENST00000541973.5	176	0.42468	4.93133544922	1	0.996706	coding
ENST00000532784.5	118	0.47103	4.62652587891	1	0.894751	coding
ENST00000263681.7	467	0.37771	9.37615966797	1	1	coding
ENST00000527458.5	428	0.47962	9.49224853516	1	1	coding
ENST00000530511.5	169	0.4697	9.23858642578	-1	0.226287	noncoding
ENST00000524752.1	110	0.42922	6.74603271484	1	0.600543	coding
ENST00000530163.1	151	0.47071	9.41375732422	1	0.969372	coding
ENST00000679754.1	275	0.36624	8.98626708984	1	0.998958	coding
ENST00000679866.1	167	0.3477	7.63665771484	-1	0.145773	noncoding
ENST00000680842.1	167	0.35155	7.63665771484	-1	0.143673	noncoding
ENST00000681257.1	180	0.33446	5.26251220703	1	0.974427	coding
ENST00000681354.1	167	0.3272	7.63665771484	-1	0.158667	noncoding
ENST00000532485.6	268	0.28334	8.87396240234	1	0.955647	coding
ENST00000681375.1	226	0.33105	9.43707275391	1	0.951847	coding
ENST00000531461.5	173	0.44469	9.68255615234	1	0.982299	coding
ENST00000278544.9	173	0.35111	9.68255615234	1	0.805066	coding
ENST00000679759.1	167	0.3118	7.63665771484	-1	0.169115	noncoding
ENST00000679813.1	54	0.31204	8.63262939453	1	0.0192779	noncoding
ENST00000308488.11	1442	0.3948	4.93963623047	1	1	coding
ENST00000480887.5	1190	0.46106	4.99591064453	1	1	coding
ENST00000529470.1	57	0.43534	11.137512207	1	0.0946615	noncoding
ENST00000526324.5	750	0.44623	5.16534423828	-1	0.999854	coding
ENST00000531768.1	94	0.45667	7.60321044922	1	0.404846	noncoding
ENST00000532556.1	29	0.40499	12.3286743164	1	0.0150577	noncoding
ENST00000528095.5	693	0.46304	4.82696533203	-1	0.999802	coding
ENST00000440064.2	194	0.45273	4.57818603516	-1	0.306961	noncoding
ENST00000530604.1	64	0.45124	3.93951416016	1	0.278338	noncoding
ENST00000227266.10	464	0.44634	6.53411865234	1	1	coding
ENST00000678506.1	451	0.4413	6.35711669922	1	1	coding
ENST00000678915.1	420	0.44111	6.53326416016	1	1	coding
ENST00000524463.6	138	0.29374	5.41339111328	1	0.676607	coding
ENST00000528020.2	34	0.38963	6.49066162109	1	0.00929852	noncoding
ENST00000529974.2	142	0.38897	5.81146240234	1	0.899607	coding
ENST00000677976.1	118	0.43493	4.82952880859	1	0.881187	coding
ENST00000677796.1	49	0.34013	7.80377197266	1	0.0151723	noncoding
ENST00000393301.5	166	0.38428	4.79949951172	1	0.987347	coding
ENST00000677468.1	61	0.30627	4.55633544922	1	0.0641908	noncoding
ENST00000677106.1	138	0.39517	5.41339111328	1	0.910833	coding
ENST00000335080.6	524	0.34364	9.28265380859	1	1	coding
ENST00000536741.1	524	0.37986	9.28265380859	1	1	coding
ENST00000610872.1	524	0.37967	9.28265380859	1	1	coding
ENST00000675896.1	595	0.41195	8.35198974609	1	1	coding
ENST00000346299.10	644	0.39192	7.01910400391	1	1	coding
ENST00000676440.1	572	0.37607	7.96588134766	1	1	coding
ENST00000675320.1	572	0.37142	7.96588134766	1	1	coding
ENST00000676388.1	528	0.37142	8.00946044922	1	1	coding
ENST00000675495.1	357	0.35371	6.92816162109	1	0.999996	coding
ENST00000409459.5	572	0.39192	7.96588134766	1	1	coding
ENST00000675438.1	541	0.42963	7.98870849609	1	1	coding
ENST00000352297.11	572	0.43452	7.96588134766	1	1	coding
ENST00000675489.1	572	0.39192	7.96588134766	1	1	coding
ENST00000676261.1	572	0.43287	7.96588134766	1	1	coding
ENST00000444541.7	572	0.47701	7.96588134766	1	1	coding
ENST00000470293.6	597	0.47376	6.78143310547	1	1	coding
ENST00000481642.6	597	0.43654	6.78143310547	1	1	coding
ENST00000278520.9	545	0.45539	4.90655517578	1	1	coding
ENST00000646818.2	545	0.45539	4.90655517578	1	1	coding
ENST00000530203.2	545	0.35982	4.90655517578	1	1	coding
ENST00000679708.1	545	0.45194	4.90655517578	1	1	coding
ENST00000680728.1	522	0.45539	4.97149658203	1	1	coding
ENST00000647080.1	496	0.4549	4.79388427734	1	1	coding
ENST00000646050.1	518	0.45539	4.73541259766	1	1	coding
ENST00000681238.1	209	0.39104	8.09503173828	1	0.992993	coding
ENST00000545264.1	55	0.39937	11.2221069336	1	0.0522316	noncoding
ENST00000680052.1	536	0.38082	4.96588134766	1	1	coding
ENST00000423339.2	545	0.45276	4.90655517578	1	1	coding
ENST00000530106.2	345	0.3369	4.59112548828	1	0.999999	coding
ENST00000679577.1	345	0.32697	4.59112548828	1	0.999999	coding
ENST00000538597.1	262	0.42198	4.94451904297	-1	0.478321	noncoding
ENST00000524836.1	18	0.38354	6.49163818359	1	0.00345112	noncoding
ENST00000683488.1	90	0.29387	10.0654907227	1	0.0696954	noncoding
ENST00000683174.1	1642	0.38034	6.59991455078	1	1	coding
ENST00000675843.1	3057	0.45881	6.39068603516	1	1	coding
ENST00000452508.6	3057	0.45881	6.39068603516	1	1	coding
