.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Cycloheximide_Control,NMNAT2,ENSG00000157064.11,ENSG00000157064.11:t:183293705-183293793,0.0094,0.0011,7,5,1,chr1,-,ENSG00000157064.11:t:183293705-183293793_183293793-183417362,183293793,183417362,NA,NA,chr1:183293793-183417362,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SPATA18,ENSG00000163071.11,ENSG00000163071.11:s:52051304-52051791,0.0025,0.0033,5,6,0,chr4,+,ENSG00000163071.11:s:52051304-52051791_52051791-52060782,52051791,52060782,NA,NA,chr4:52051791-52060782,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PDLIM5,ENSG00000163110.15,ENSG00000163110.15:t:94584401-94585003,0.0149,0.0106,2,3,0,chr4,+,ENSG00000163110.15:t:94584401-94585003_94582731-94584986,94582731,94584986,NA,NA,chr4:94582731-94584986,target,Delta PSI > 0.05,0,
Cycloheximide_Control,RNF149,ENSG00000163162.9,ENSG00000163162.9:s:101281493-101282057,0.0163,0.0102,8,7,1,chr2,-,ENSG00000163162.9:s:101281493-101282057_101274531-101281859,101274531,101281859,101277282,101281492,chr2:101274531-101281859,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PYGO2,ENSG00000163348.4,ENSG00000163348.4:t:154960977-154961153,0.0403,0.0072,8,4,1,chr1,-,ENSG00000163348.4:t:154960977-154961153_154961112-154963519,154961112,154963519,154961154,154961473,chr1:154961112-154963519,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SGO2,ENSG00000163535.18,ENSG00000163535.18:s:200542579-200542950,0.0229,0.0136,3,3,0,chr2,+,ENSG00000163535.18:s:200542579-200542950_200542664-200543025,200542664,200543025,NA,NA,chr2:200542664-200543025,source,Delta PSI > 0.05,0,
Cycloheximide_Control,SGO2,ENSG00000163535.18,ENSG00000163535.18:s:200575311-200575461,0.0352,0.0189,2,3,1,chr2,+,ENSG00000163535.18:s:200575311-200575461_200575461-200577066,200575461,200577066,NA,NA,chr2:200575461-200577066,source,Delta PSI > 0.05,0,
Cycloheximide_Control,ODR4,ENSG00000157181.16,ENSG00000157181.16:t:186398299-186398441,0.0498,0.0127,3,3,1,chr1,+,ENSG00000157181.16:t:186398299-186398441_186394015-186398299,186394015,186398299,NA,NA,chr1:186394015-186398299,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PAXIP1,ENSG00000157212.19,ENSG00000157212.19:s:154947731-154948003,0.0297,0.0137,3,2,0,chr7,-,ENSG00000157212.19:s:154947731-154948003_154946813-154947832,154946813,154947832,NA,NA,chr7:154946813-154947832,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CLDN12,ENSG00000157224.16,ENSG00000157224.16:s:90405519-90406080,0.0372,0.0098,11,7,0,chr7,+,ENSG00000157224.16:s:90405519-90406080_90405608-90466410,90405608,90466410,90406081,90408946,chr7:90405608-90466410,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SLC35B2,ENSG00000157593.19,ENSG00000157593.19:t:44256685-44256878,0.0485,0.0173,3,4,0,chr6,-,ENSG00000157593.19:t:44256685-44256878_44256878-44257182,44256878,44257182,NA,NA,chr6:44256878-44257182,target,Delta PSI > 0.05,0,
Cycloheximide_Control,TMEM164,ENSG00000157600.12,ENSG00000157600.12:s:110003883-110004164,0.021,0.0145,5,6,1,chrX,+,ENSG00000157600.12:s:110003883-110004164_110004164-110109080,110004164,110109080,NA,NA,chrX:110004164-110109080,source,Delta PSI > 0.05,0,
Cycloheximide_Control,TMEM164,ENSG00000157600.12,ENSG00000157600.12:t:110067347-110067396,0.0093,0.0062,5,6,1,chrX,+,ENSG00000157600.12:t:110067347-110067396_110046484-110067347,110046484,110067347,NA,NA,chrX:110046484-110067347,target,Delta PSI > 0.05,0,
Cycloheximide_Control,TMEM164,ENSG00000157600.12,ENSG00000157600.12:t:110109080-110109146,0.0192,0.0126,4,5,1,chrX,+,ENSG00000157600.12:t:110109080-110109146_110004164-110109080,110004164,110109080,NA,NA,chrX:110004164-110109080,target,Delta PSI > 0.05,0,
Cycloheximide_Control,TMEM268,ENSG00000157693.15,ENSG00000157693.15:s:114643134-114643399,0.0119,0.0089,4,3,1,chr9,+,ENSG00000157693.15:s:114643134-114643399_114643326-114644067,114643326,114644067,114643400,114643531,chr9:114643326-114644067,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TMEM268,ENSG00000157693.15,ENSG00000157693.15:t:114644067-114646422,0.013,0.0102,5,4,1,chr9,+,ENSG00000157693.15:t:114644067-114646422_114643326-114644067,114643326,114644067,114643830,114644066,chr9:114643326-114644067,target,Delta PSI < 0.05,0,
Cycloheximide_Control,UBN2,ENSG00000157741.15,ENSG00000157741.15:s:139231237-139231952,0.0247,0.0135,3,3,1,chr7,+,ENSG00000157741.15:s:139231237-139231952_139231952-139232290,139231952,139232290,NA,NA,chr7:139231952-139232290,source,Delta PSI > 0.05,0,
Cycloheximide_Control,WDR19,ENSG00000157796.18,ENSG00000157796.18:s:39216096-39216216,0.0133,0.011,3,3,1,chr4,+,ENSG00000157796.18:s:39216096-39216216_39216216-39216917,39216216,39216917,NA,NA,chr4:39216216-39216917,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PRKCI,ENSG00000163558.13,ENSG00000163558.13:s:170235230-170235351,0.0448,0.0121,2,3,1,chr3,+,ENSG00000163558.13:s:170235230-170235351_170235351-170258755,170235351,170258755,NA,NA,chr3:170235351-170258755,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PRKCI,ENSG00000163558.13,ENSG00000163558.13:t:170293332-170293508,0.0306,0.0122,2,3,1,chr3,+,ENSG00000163558.13:t:170293332-170293508_170284596-170293383,170284596,170293383,NA,NA,chr3:170284596-170293383,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PPM1L,ENSG00000163590.14,ENSG00000163590.14:t:160961736-160961910,0.0465,0.0374,4,5,0,chr3,+,ENSG00000163590.14:t:160961736-160961910_160939755-160961736,160939755,160961736,NA,NA,chr3:160939755-160961736,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PPM1L,ENSG00000163590.14,ENSG00000163590.14:t:161065403-161065564,0.0074,0.0081,2,3,0,chr3,+,ENSG00000163590.14:t:161065403-161065564_161036120-161065403,161036120,161065403,NA,NA,chr3:161036120-161065403,target,Delta PSI > 0.05,0,
Cycloheximide_Control,WDFY3,ENSG00000163625.16,ENSG00000163625.16:t:84669597-84672991,0.0305,0.0166,2,3,1,chr4,-,ENSG00000163625.16:t:84669597-84672991_84672991-84678168,84672991,84678168,NA,NA,chr4:84672991-84678168,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PTPN13,ENSG00000163629.13,ENSG00000163629.13:s:86672365-86672543,0.0034,0.0022,2,3,1,chr4,+,ENSG00000163629.13:s:86672365-86672543_86672543-86674457,86672543,86674457,NA,NA,chr4:86672543-86674457,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ADAMTS9,ENSG00000163638.13,ENSG00000163638.13:s:64522166-64522511,0.0331,0.0115,3,4,1,chr3,-,ENSG00000163638.13:s:64522166-64522511_64518012-64522166,64518012,64522166,NA,NA,chr3:64518012-64522166,source,Delta PSI > 0.05,0,
Cycloheximide_Control,ADAMTS9,ENSG00000163638.13,ENSG00000163638.13:s:64594258-64594434,0.015,0.0064,3,4,1,chr3,-,ENSG00000163638.13:s:64594258-64594434_64592507-64594258,64592507,64594258,NA,NA,chr3:64592507-64594258,source,Delta PSI > 0.05,0,
Cycloheximide_Control,WDR19,ENSG00000157796.18,ENSG00000157796.18:t:39276962-39277158,0.0377,0.015,3,3,1,chr4,+,ENSG00000157796.18:t:39276962-39277158_39276879-39277020,39276879,39277020,39276880,39276961,chr4:39276879-39277020,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PANK4,ENSG00000157881.16,ENSG00000157881.16:s:2518164-2518264,0.0212,0.0127,3,3,1,chr1,-,ENSG00000157881.16:s:2518164-2518264_2514466-2518164,2514466,2518164,2515938,2518163,chr1:2514466-2518164,source,Delta PSI < 0.05,0,
Cycloheximide_Control,PANK4,ENSG00000157881.16,ENSG00000157881.16:t:2514413-2514466,0.0146,0.0074,3,4,1,chr1,-,ENSG00000157881.16:t:2514413-2514466_2514466-2518164,2514466,2518164,NA,NA,chr1:2514466-2518164,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PANK4,ENSG00000157881.16,ENSG00000157881.16:t:2518164-2518264,0.0481,0.0149,2,3,1,chr1,-,ENSG00000157881.16:t:2518164-2518264_2518264-2519143,2518264,2519143,NA,NA,chr1:2518264-2519143,target,Delta PSI < 0.05,0,
Cycloheximide_Control,RER1,ENSG00000157916.20,ENSG00000157916.20:t:2395784-2396367,0.0401,0.0054,7,5,0,chr1,+,ENSG00000157916.20:t:2395784-2396367_2393231-2395784,2393231,2395784,NA,NA,chr1:2393231-2395784,target,Delta PSI < 0.05,0,
Cycloheximide_Control,GALNT14,ENSG00000158089.15,ENSG00000158089.15:s:30958397-30958464,0.0039,0.0027,2,3,1,chr2,-,ENSG00000158089.15:s:30958397-30958464_30945870-30958397,30945870,30958397,NA,NA,chr2:30945870-30958397,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GALNT14,ENSG00000158089.15,ENSG00000158089.15:s:31137958-31138503,0.0261,0.0178,5,6,0,chr2,-,ENSG00000158089.15:s:31137958-31138503_31132712-31137958,31132712,31137958,NA,NA,chr2:31132712-31137958,source,Delta PSI < 0.05,0,
Cycloheximide_Control,EYA3,ENSG00000158161.16,ENSG00000158161.16:t:28048383-28048426,0.047,0.0162,3,4,1,chr1,-,ENSG00000158161.16:t:28048383-28048426_28048426-28056632,28048426,28056632,NA,NA,chr1:28048426-28056632,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SMIM14,ENSG00000163683.12,ENSG00000163683.12:t:39605071-39605180,0.0187,0.0169,2,3,0,chr4,-,ENSG00000163683.12:t:39605071-39605180_39605180-39611966,39605180,39611966,NA,NA,chr4:39605180-39611966,target,Delta PSI > 0.05,0,
Cycloheximide_Control,APBB2,ENSG00000163697.17,ENSG00000163697.17:s:41142987-41143142,0.0152,0.0202,4,5,1,chr4,-,ENSG00000163697.17:s:41142987-41143142_41065673-41142987,41065673,41142987,NA,NA,chr4:41065673-41142987,source,Delta PSI > 0.05,0,
Cycloheximide_Control,MTMR14,ENSG00000163719.20,ENSG00000163719.20:s:9662267-9662375,0.0374,0.007,4,4,1,chr3,+,ENSG00000163719.20:s:9662267-9662375_9662375-9671048,9662375,9671048,NA,NA,chr3:9662375-9671048,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MTMR14,ENSG00000163719.20,ENSG00000163719.20:t:9671048-9671170,0.0431,0.0105,4,4,1,chr3,+,ENSG00000163719.20:t:9671048-9671170_9662375-9671048,9662375,9671048,NA,NA,chr3:9662375-9671048,target,Delta PSI > 0.05,0,
Cycloheximide_Control,MTHFD2L,ENSG00000163738.19,ENSG00000163738.19:s:74175281-74175403,0.0284,0.0153,3,4,1,chr4,+,ENSG00000163738.19:s:74175281-74175403_74175403-74195739,74175403,74195739,NA,NA,chr4:74175403-74195739,source,Delta PSI > 0.05,0,
Cycloheximide_Control,MTHFD2L,ENSG00000163738.19,ENSG00000163738.19:t:74199794-74199946,0.0456,0.0183,2,3,0,chr4,+,ENSG00000163738.19:t:74199794-74199946_74195838-74199794,74195838,74199794,NA,NA,chr4:74195838-74199794,target,Delta PSI > 0.05,0,
Cycloheximide_Control,TOPBP1,ENSG00000163781.14,ENSG00000163781.14:t:133612389-133612552,0.0333,0.01,2,3,1,chr3,-,ENSG00000163781.14:t:133612389-133612552_133612552-133617160,133612552,133617160,NA,NA,chr3:133612552-133617160,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SNRK,ENSG00000163788.14,ENSG00000163788.14:t:43332166-43333390,0.0178,0.0103,4,4,1,chr3,+,ENSG00000163788.14:t:43332166-43333390_43309942-43332169,43309942,43332169,NA,NA,chr3:43309942-43332169,target,Delta PSI > 0.05,0,
Cycloheximide_Control,AHCYL2,ENSG00000158467.16,ENSG00000158467.16:t:129379638-129379749,0.0305,0.0165,10,8,0,chr7,+,ENSG00000158467.16:t:129379638-129379749_129368551-129379638,129368551,129379638,NA,NA,chr7:129368551-129379638,target,Delta PSI < 0.05,0,
Cycloheximide_Control,AHCYL2,ENSG00000158467.16,ENSG00000158467.16:t:129379638-129379749,0.0403,0.0186,10,8,0,chr7,+,ENSG00000158467.16:t:129379638-129379749_129368551-129379641,129368551,129379641,NA,NA,chr7:129368551-129379641,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SPATA2,ENSG00000158480.11,ENSG00000158480.11:t:49908155-49908592,0.0439,0.0203,3,3,1,chr20,-,ENSG00000158480.11:t:49908155-49908592_49908592-49915255,49908592,49915255,NA,NA,chr20:49908592-49915255,target,Delta PSI > 0.05,0,
Cycloheximide_Control,GPAT4,ENSG00000158669.11,ENSG00000158669.11:s:41612180-41612273,0.0403,0.0104,2,2,0,chr8,+,ENSG00000158669.11:s:41612180-41612273_41612273-41612786,41612273,41612786,NA,NA,chr8:41612273-41612786,source,Delta PSI > 0.05,0,
Cycloheximide_Control,NIT1,ENSG00000158793.14,ENSG00000158793.14:s:161118086-161118209,0.0235,0.018,6,4,1,chr1,+,ENSG00000158793.14:s:161118086-161118209_161118150-161122080,161118150,161122080,NA,NA,chr1:161118150-161122080,source,Delta PSI > 0.05,0,
Cycloheximide_Control,TMEM41A,ENSG00000163900.11,ENSG00000163900.11:s:185496828-185496981,0.003,0.0026,3,4,0,chr3,-,ENSG00000163900.11:s:185496828-185496981_185491757-185496828,185491757,185496828,NA,NA,chr3:185491757-185496828,source,Delta PSI < 0.05,0,
Cycloheximide_Control,BAP1,ENSG00000163930.10,ENSG00000163930.10:s:52405765-52405912,0.0324,0.0119,2,3,1,chr3,-,ENSG00000163930.10:s:52405765-52405912_52404586-52405765,52404586,52405765,NA,NA,chr3:52404586-52405765,source,Delta PSI > 0.05,0,
Cycloheximide_Control,SFMBT1,ENSG00000163935.14,ENSG00000163935.14:t:52969101-52969258,0.0105,0.0073,5,6,0,chr3,-,ENSG00000163935.14:t:52969101-52969258_52969258-53043136,52969258,53043136,NA,NA,chr3:52969258-53043136,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PBRM1,ENSG00000163939.18,ENSG00000163939.18:s:52564050-52564233,0.0441,0.0139,2,3,1,chr3,-,ENSG00000163939.18:s:52564050-52564233_52561968-52564050,52561968,52564050,NA,NA,chr3:52561968-52564050,source,Delta PSI > 0.05,0,
Cycloheximide_Control,RNF168,ENSG00000163961.4,ENSG00000163961.4:s:196502486-196503768,0.0163,0.0085,4,5,1,chr3,-,ENSG00000163961.4:s:196502486-196503768_196496471-196502873,196496471,196502873,NA,NA,chr3:196496471-196502873,source,Delta PSI > 0.05,0,
Cycloheximide_Control,RNF168,ENSG00000163961.4,ENSG00000163961.4:s:196502486-196503768,5e-04,0,4,5,1,chr3,-,ENSG00000163961.4:s:196502486-196503768_196471093-196502486,196471093,196502486,NA,NA,chr3:196471093-196502486,source,Delta PSI > 0.05,0,
Cycloheximide_Control,RNF168,ENSG00000163961.4,ENSG00000163961.4:t:196483770-196483891,0.0288,0.0125,2,3,1,chr3,-,ENSG00000163961.4:t:196483770-196483891_196483891-196486533,196483891,196486533,NA,NA,chr3:196483891-196486533,target,Delta PSI > 0.05,0,
Cycloheximide_Control,EPB41,ENSG00000159023.22,ENSG00000159023.22:s:29060422-29060484,0.0434,0.0149,2,3,1,chr1,+,ENSG00000159023.22:s:29060422-29060484_29060484-29062152,29060484,29062152,NA,NA,chr1:29060484-29062152,source,Delta PSI > 0.05,0,
Cycloheximide_Control,EPB41,ENSG00000159023.22,ENSG00000159023.22:t:29058811-29058852,0.0466,0.0143,2,3,1,chr1,+,ENSG00000159023.22:t:29058811-29058852_29053312-29058811,29053312,29058811,NA,NA,chr1:29053312-29058811,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PLXNB1,ENSG00000164050.13,ENSG00000164050.13:s:48410455-48410558,0.0379,0.0195,2,2,1,chr3,-,ENSG00000164050.13:s:48410455-48410558_48410383-48410455,48410383,48410455,NA,NA,chr3:48410383-48410455,source,Delta PSI < 0.05,0,
Cycloheximide_Control,PLXNB1,ENSG00000164050.13,ENSG00000164050.13:s:48411824-48412009,8e-04,1e-04,4,2,1,chr3,-,ENSG00000164050.13:s:48411824-48412009_48411036-48411824,48411036,48411824,NA,NA,chr3:48411036-48411824,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PLXNB1,ENSG00000164050.13,ENSG00000164050.13:s:48413220-48413818,0.02,0.0131,3,2,1,chr3,-,ENSG00000164050.13:s:48413220-48413818_48413169-48413458,48413169,48413458,NA,NA,chr3:48413169-48413458,source,Delta PSI > 0.05,0,
Cycloheximide_Control,MAP9,ENSG00000164114.19,ENSG00000164114.19:s:155357449-155357519,0.0357,0.018,2,3,0,chr4,-,ENSG00000164114.19:s:155357449-155357519_155355160-155357449,155355160,155357449,NA,NA,chr4:155355160-155357449,source,Delta PSI > 0.05,0,
Cycloheximide_Control,FBXO8,ENSG00000164117.14,ENSG00000164117.14:t:174241100-174241218,0.0379,0.0021,4,5,1,chr4,-,ENSG00000164117.14:t:174241100-174241218_174241218-174249916,174241218,174249916,NA,NA,chr4:174241218-174249916,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ICE1,ENSG00000164151.12,ENSG00000164151.12:s:5475973-5476079,0.0287,0.0144,2,3,1,chr5,+,ENSG00000164151.12:s:5475973-5476079_5476079-5476492,5476079,5476492,NA,NA,chr5:5476079-5476492,source,Delta PSI > 0.05,0,
Cycloheximide_Control,HLCS,ENSG00000159267.17,ENSG00000159267.17:s:36759727-36759841,0.0483,0.018,2,2,0,chr21,-,ENSG00000159267.17:s:36759727-36759841_36756980-36759727,36756980,36759727,NA,NA,chr21:36756980-36759727,source,Delta PSI > 0.05,0,
Cycloheximide_Control,HLCS,ENSG00000159267.17,ENSG00000159267.17:s:36930251-36930433,0.0388,0.0167,2,3,1,chr21,-,ENSG00000159267.17:s:36930251-36930433_36900640-36930251,36900640,36930251,NA,NA,chr21:36900640-36930251,source,Delta PSI > 0.05,0,
Cycloheximide_Control,HLCS,ENSG00000159267.17,ENSG00000159267.17:t:36896570-36897131,0.0441,0.0163,3,4,1,chr21,-,ENSG00000159267.17:t:36896570-36897131_36897131-36900592,36897131,36900592,NA,NA,chr21:36897131-36900592,target,Delta PSI > 0.05,0,
Cycloheximide_Control,HLCS,ENSG00000159267.17,ENSG00000159267.17:t:36962036-36962170,0.0389,0.0229,8,7,0,chr21,-,ENSG00000159267.17:t:36962036-36962170_36962170-36980641,36962170,36980641,36962171,36962251,chr21:36962170-36980641,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ISL2,ENSG00000159556.10,ENSG00000159556.10:s:76336773-76336941,0.0396,0.0214,2,3,1,chr15,+,ENSG00000159556.10:s:76336773-76336941_76336941-76340276,76336941,76340276,NA,NA,chr15:76336941-76340276,source,Delta PSI > 0.05,0,
Cycloheximide_Control,GPBP1L1,ENSG00000159592.11,ENSG00000159592.11:s:45686993-45687146,0.006,0.0045,5,3,1,chr1,-,ENSG00000159592.11:s:45686993-45687146_45661225-45687066,45661225,45687066,NA,NA,chr1:45661225-45687066,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CHCHD6,ENSG00000159685.11,ENSG00000159685.11:s:126914680-126914750,0.0306,0.0144,5,5,1,chr3,+,ENSG00000159685.11:s:126914680-126914750_126914750-126953025,126914750,126953025,NA,NA,chr3:126914750-126953025,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CHCHD6,ENSG00000159685.11,ENSG00000159685.11:t:126957416-126957933,0.033,0.0138,5,5,0,chr3,+,ENSG00000159685.11:t:126957416-126957933_126953184-126957416,126953184,126957416,NA,NA,chr3:126953184-126957416,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CTBP1,ENSG00000159692.16,ENSG00000159692.16:s:1215991-1216407,0.0436,0.0116,2,3,1,chr4,-,ENSG00000159692.16:s:1215991-1216407_1213605-1215991,1213605,1215991,NA,NA,chr4:1213605-1215991,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CTBP1,ENSG00000159692.16,ENSG00000159692.16:t:1213478-1213754,0.0408,0.0105,3,3,1,chr4,-,ENSG00000159692.16:t:1213478-1213754_1213605-1215991,1213605,1215991,NA,NA,chr4:1213605-1215991,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CTBP1,ENSG00000159692.16,ENSG00000159692.16:t:1215991-1216407,0.0482,0.0135,3,3,0,chr4,-,ENSG00000159692.16:t:1215991-1216407_1216205-1228199,1216205,1228199,1216408,1221457,chr4:1216205-1228199,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ZDHHC1,ENSG00000159714.12,ENSG00000159714.12:s:67395187-67395280,0.0172,0.0155,2,2,1,chr16,-,ENSG00000159714.12:s:67395187-67395280_67395082-67395187,67395082,67395187,NA,NA,chr16:67395082-67395187,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZDHHC1,ENSG00000159714.12,ENSG00000159714.12:t:67400957-67401132,0.0037,0.0056,5,4,1,chr16,-,ENSG00000159714.12:t:67400957-67401132_67401068-67416171,67401068,67416171,67401133,67404157,chr16:67401068-67416171,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZDHHC1,ENSG00000159714.12,ENSG00000159714.12:t:67400957-67401132,0.0037,0.0056,5,4,1,chr16,-,ENSG00000159714.12:t:67400957-67401132_67401065-67416171,67401065,67416171,67401133,67404157,chr16:67401065-67416171,target,Delta PSI < 0.05,0,
Cycloheximide_Control,CARMIL2,ENSG00000159753.14,ENSG00000159753.14:t:67654149-67654249,0.0409,0.0148,4,5,1,chr16,+,ENSG00000159753.14:t:67654149-67654249_67654010-67654149,67654010,67654149,NA,NA,chr16:67654010-67654149,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ERAP1,ENSG00000164307.13,ENSG00000164307.13:s:96785639-96785971,0.0298,0.0244,4,3,1,chr5,-,ENSG00000164307.13:s:96785639-96785971_96784080-96785823,96784080,96785823,96784081,96785638,chr5:96784080-96785823,source,Delta PSI > 0.05,0,
Cycloheximide_Control,RICTOR,ENSG00000164327.13,ENSG00000164327.13:t:38964792-38964892,0.0271,0.0183,2,3,1,chr5,-,ENSG00000164327.13:t:38964792-38964892_38964892-38965986,38964892,38965986,NA,NA,chr5:38964892-38965986,target,Delta PSI > 0.05,0,
Cycloheximide_Control,RICTOR,ENSG00000164327.13,ENSG00000164327.13:t:39021039-39021136,0.0476,0.0244,2,3,0,chr5,-,ENSG00000164327.13:t:39021039-39021136_39021136-39074329,39021136,39074329,NA,NA,chr5:39021136-39074329,target,Delta PSI > 0.05,0,
Cycloheximide_Control,SEPTIN8,ENSG00000164402.14,ENSG00000164402.14:s:132762484-132762645,0.0196,0.0137,2,3,0,chr5,-,ENSG00000164402.14:s:132762484-132762645_132761626-132762484,132761626,132762484,NA,NA,chr5:132761626-132762484,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42756775-42759418,0.0016,6e-04,3,2,1,chr21,+,ENSG00000160191.18:s:42756775-42759418_42759418-42760328,42759418,42760328,42759419,42760327,chr21:42759418-42760328,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42765381-42765494,0.0474,0.0228,3,4,1,chr21,+,ENSG00000160191.18:s:42765381-42765494_42765494-42769027,42765494,42769027,NA,NA,chr21:42765494-42769027,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PDE9A,ENSG00000160191.18,ENSG00000160191.18:s:42768188-42768412,0.0015,2e-04,2,3,1,chr21,+,ENSG00000160191.18:s:42768188-42768412_42768292-42768557,42768292,42768557,NA,NA,chr21:42768292-42768557,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SEPTIN8,ENSG00000164402.14,ENSG00000164402.14:t:132761458-132761626,0.0256,0.0162,2,3,0,chr5,-,ENSG00000164402.14:t:132761458-132761626_132761626-132762484,132761626,132762484,NA,NA,chr5:132761626-132762484,target,Delta PSI > 0.05,0,
Cycloheximide_Control,GRIK2,ENSG00000164418.22,ENSG00000164418.22:s:101398788-101399392,0.0462,0.022,4,5,0,chr6,+,ENSG00000164418.22:s:101398788-101399392_101399392-101495967,101399392,101495967,NA,NA,chr6:101399392-101495967,source,Delta PSI > 0.05,0,
Cycloheximide_Control,GRIK2,ENSG00000164418.22,ENSG00000164418.22:t:101621949-101622116,0.0012,5e-04,4,5,1,chr6,+,ENSG00000164418.22:t:101621949-101622116_101612850-101621949,101612850,101621949,NA,NA,chr6:101612850-101621949,target,Delta PSI > 0.05,0,
Cycloheximide_Control,GRIK2,ENSG00000164418.22,ENSG00000164418.22:t:101799648-101799791,0.0012,7e-04,5,5,1,chr6,+,ENSG00000164418.22:t:101799648-101799791_101764498-101799648,101764498,101799648,NA,NA,chr6:101764498-101799648,target,Delta PSI > 0.05,0,
Cycloheximide_Control,STXBP5,ENSG00000164506.14,ENSG00000164506.14:s:147327125-147327276,0.0385,0.0167,2,3,0,chr6,+,ENSG00000164506.14:s:147327125-147327276_147327276-147328699,147327276,147328699,NA,NA,chr6:147327276-147328699,source,Delta PSI > 0.05,0,
Cycloheximide_Control,STXBP5,ENSG00000164506.14,ENSG00000164506.14:t:147334157-147334222,0.0116,0.0086,2,3,0,chr6,+,ENSG00000164506.14:t:147334157-147334222_147328782-147334157,147328782,147334157,NA,NA,chr6:147328782-147334157,target,Delta PSI < 0.05,0,
Cycloheximide_Control,DAGLB,ENSG00000164535.15,ENSG00000164535.15:t:6436362-6436533,0.0323,0.0133,3,4,1,chr7,-,ENSG00000164535.15:t:6436362-6436533_6436533-6445712,6436533,6445712,NA,NA,chr7:6436533-6445712,target,Delta PSI > 0.05,0,
Cycloheximide_Control,STK17A,ENSG00000164543.7,ENSG00000164543.7:s:43619597-43619723,0.0289,0.0148,3,3,1,chr7,+,ENSG00000164543.7:s:43619597-43619723_43619723-43623762,43619723,43623762,43619724,43622288,chr7:43619723-43623762,source,Delta PSI < 0.05,0,
Cycloheximide_Control,STK17A,ENSG00000164543.7,ENSG00000164543.7:s:43624455-43625184,0.0352,0.0202,3,3,0,chr7,+,ENSG00000164543.7:s:43624455-43625184_43625035-43626478,43625035,43626478,43625185,43626477,chr7:43625035-43626478,source,Delta PSI > 0.05,0,
Cycloheximide_Control,STK17A,ENSG00000164543.7,ENSG00000164543.7:t:43623709-43623888,0.0335,0.0155,2,3,1,chr7,+,ENSG00000164543.7:t:43623709-43623888_43619723-43623762,43619723,43623762,NA,NA,chr7:43619723-43623762,target,Delta PSI < 0.05,0,
Cycloheximide_Control,COG5,ENSG00000164597.15,ENSG00000164597.15:s:107207848-107210605,0.0309,0.012,3,2,1,chr7,-,ENSG00000164597.15:s:107207848-107210605_107203630-107208015,107203630,107208015,107203631,107207847,chr7:107203630-107208015,source,Delta PSI < 0.05,0,
Cycloheximide_Control,COG5,ENSG00000164597.15,ENSG00000164597.15:s:107362033-107362110,0.0061,0.0017,2,3,1,chr7,-,ENSG00000164597.15:s:107362033-107362110_107348122-107362033,107348122,107362033,NA,NA,chr7:107348122-107362033,source,Delta PSI < 0.05,0,
