.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Cycloheximide_Control,HERC2P9,ENSG00000206149.10,ENSG00000206149.10:t:28629266-28629441,0.1157,0.0288,4,5,0,chr15,+,ENSG00000206149.10:t:28629266-28629441_28618655-28629266,28618655,28629266,NA,NA,chr15:28618655-28629266,target,Delta PSI < 0.05,0,
Cycloheximide_Control,STK38L,ENSG00000211455.8,ENSG00000211455.8:t:27309114-27309197,0.0968,0.0172,2,3,0,chr12,+,ENSG00000211455.8:t:27309114-27309197_27302188-27309114,27302188,27309114,NA,NA,chr12:27302188-27309114,target,Delta PSI < 0.05,0,
Cycloheximide_Control,AKAP17A,ENSG00000197976.12,ENSG00000197976.12:t:1600659-1602520,0.1586,0.0223,3,3,0,chrX,+,ENSG00000197976.12:t:1600659-1602520_1600207-1600659,1600207,1600659,1600304,1600658,chrX:1600207-1600659,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ZNF273,ENSG00000198039.11,ENSG00000198039.11:t:64917030-64917118,0.0363,0.019,3,3,0,chr7,+,ENSG00000198039.11:t:64917030-64917118_64898054-64917030,64898054,64917030,NA,NA,chr7:64898054-64917030,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF84,ENSG00000198040.11,ENSG00000198040.11:t:133040434-133041485,0.0783,0.0383,9,4,0,chr12,+,ENSG00000198040.11:t:133040434-133041485_133037545-133041100,133037545,133041100,133039048,133040433,chr12:133037545-133041100,target,Delta PSI < 0.05,0,
Cycloheximide_Control,NUP62CL,ENSG00000198088.10,ENSG00000198088.10:s:107167649-107167784,0.4837,0.0799,2,3,0,chrX,-,ENSG00000198088.10:s:107167649-107167784_107153503-107167649,107153503,107167649,NA,NA,chrX:107153503-107167649,source,Delta PSI > 0.05,0,
Cycloheximide_Control,NUP62CL,ENSG00000198088.10,ENSG00000198088.10:s:107206273-107206433,0.1443,0.0726,2,3,0,chrX,-,ENSG00000198088.10:s:107206273-107206433_107193072-107206273,107193072,107206273,NA,NA,chrX:107193072-107206273,source,Delta PSI < 0.05,0,
Cycloheximide_Control,NUP62CL,ENSG00000198088.10,ENSG00000198088.10:t:107153454-107153503,0.3892,0.0717,2,3,0,chrX,-,ENSG00000198088.10:t:107153454-107153503_107153503-107167649,107153503,107167649,NA,NA,chrX:107153503-107167649,target,Delta PSI > 0.05,0,
Cycloheximide_Control,NUP62CL,ENSG00000198088.10,ENSG00000198088.10:t:107175089-107175193,0.1072,0.0652,2,3,0,chrX,-,ENSG00000198088.10:t:107175089-107175193_107175193-107193029,107175193,107193029,NA,NA,chrX:107175193-107193029,target,Delta PSI < 0.05,0,
Cycloheximide_Control,MIER1,ENSG00000198160.15,ENSG00000198160.15:s:66924895-66925534,0.0014,4e-04,3,2,1,chr1,+,ENSG00000198160.15:s:66924895-66925534_66925381-66926142,66925381,66926142,NA,NA,chr1:66925381-66926142,source,Delta PSI < 0.05,0,
Cycloheximide_Control,MIER1,ENSG00000198160.15,ENSG00000198160.15:s:66940028-66940052,0.0817,0.0155,3,4,0,chr1,+,ENSG00000198160.15:s:66940028-66940052_66940052-66940186,66940052,66940186,NA,NA,chr1:66940052-66940186,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SZT2,ENSG00000198198.17,ENSG00000198198.17:s:43404380-43405951,0.1247,0.0408,3,4,0,chr1,+,ENSG00000198198.17:s:43404380-43405951_43404550-43409493,43404550,43409493,NA,NA,chr1:43404550-43409493,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SYT3,ENSG00000213023.11,ENSG00000213023.11:s:50639025-50639306,0.0065,0.0104,4,3,1,chr19,-,ENSG00000213023.11:s:50639025-50639306_50637847-50639025,50637847,50639025,NA,NA,chr19:50637847-50639025,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DENND1B,ENSG00000213047.13,ENSG00000213047.13:s:197583152-197583253,0.0443,0.0202,2,3,1,chr1,-,ENSG00000213047.13:s:197583152-197583253_197560874-197583152,197560874,197583152,NA,NA,chr1:197560874-197583152,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CEP43,ENSG00000213066.13,ENSG00000213066.13:t:167032603-167032642,0.0641,0.0199,4,4,1,chr6,+,ENSG00000213066.13:t:167032603-167032642_167024894-167032603,167024894,167032603,167027994,167032602,chr6:167024894-167032603,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF254,ENSG00000213096.11,ENSG00000213096.11:s:24087160-24087337,0.1834,0.0602,5,6,0,chr19,+,ENSG00000213096.11:s:24087160-24087337_24087337-24106548,24087337,24106548,NA,NA,chr19:24087337-24106548,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF254,ENSG00000213096.11,ENSG00000213096.11:s:24087160-24087337,0.0569,0.0391,5,6,0,chr19,+,ENSG00000213096.11:s:24087160-24087337_24087337-24126254,24087337,24126254,NA,NA,chr19:24087337-24126254,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF254,ENSG00000213096.11,ENSG00000213096.11:t:24104186-24106066,0.0288,0.0184,5,6,0,chr19,+,ENSG00000213096.11:t:24104186-24106066_24092015-24105940,24092015,24105940,NA,NA,chr19:24092015-24105940,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF254,ENSG00000213096.11,ENSG00000213096.11:t:24106548-24106643,0.0931,0.0335,2,3,0,chr19,+,ENSG00000213096.11:t:24106548-24106643_24087337-24106548,24087337,24106548,NA,NA,chr19:24087337-24106548,target,Delta PSI < 0.05,0,
Cycloheximide_Control,TREX1,ENSG00000213689.14,ENSG00000213689.14:t:48466668-48467645,0.158,0.0667,6,4,0,chr3,+,ENSG00000213689.14:t:48466668-48467645_48466309-48466740,48466309,48466740,48466642,48466667,chr3:48466309-48466740,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ZNF337-AS1,ENSG00000213742.7,ENSG00000213742.7:s:25673852-25674007,0.0389,0.0204,4,4,0,chr20,+,ENSG00000213742.7:s:25673852-25674007_25674007-25674897,25674007,25674897,25674008,25674896,chr20:25674007-25674897,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ASPH,ENSG00000198363.18,ENSG00000198363.18:s:61618978-61619019,0.128,0.0481,2,3,0,chr8,-,ENSG00000198363.18:s:61618978-61619019_61607322-61618978,61607322,61618978,NA,NA,chr8:61607322-61618978,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ASPH,ENSG00000198363.18,ENSG00000198363.18:s:61683553-61684190,0.0921,0.032,2,3,0,chr8,-,ENSG00000198363.18:s:61683553-61684190_61681036-61684039,61681036,61684039,NA,NA,chr8:61681036-61684039,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ASPH,ENSG00000198363.18,ENSG00000198363.18:t:61680524-61681036,0.0897,0.0299,2,3,0,chr8,-,ENSG00000198363.18:t:61680524-61681036_61681036-61684039,61681036,61684039,NA,NA,chr8:61681036-61684039,target,Delta PSI < 0.05,0,
Cycloheximide_Control,UVRAG,ENSG00000198382.9,ENSG00000198382.9:s:76115900-76116015,0.0526,0.0169,3,4,1,chr11,+,ENSG00000198382.9:s:76115900-76116015_76116015-76133440,76116015,76133440,NA,NA,chr11:76116015-76133440,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TPM2,ENSG00000198467.16,ENSG00000198467.16:s:35685064-35685139,0.0226,0.018,2,3,0,chr9,-,ENSG00000198467.16:s:35685064-35685139_35684550-35685064,35684550,35685064,NA,NA,chr9:35684550-35685064,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ATP6V1G2,ENSG00000213760.11,ENSG00000213760.11:t:31545756-31546209,0.0538,0.0248,3,4,0,chr6,-,ENSG00000213760.11:t:31545756-31546209_31546209-31546632,31546209,31546632,NA,NA,chr6:31546209-31546632,target,Delta PSI < 0.05,0,
Cycloheximide_Control,GANC,ENSG00000214013.9,ENSG00000214013.9:s:42310693-42310846,0.0045,0.005,3,3,1,chr15,+,ENSG00000214013.9:s:42310693-42310846_42310846-42313882,42310846,42313882,NA,NA,chr15:42310846-42313882,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ARL16,ENSG00000214087.9,ENSG00000214087.9:s:81683536-81683687,0.0946,0.0133,5,4,0,chr17,-,ENSG00000214087.9:s:81683536-81683687_81682149-81683536,81682149,81683536,NA,NA,chr17:81682149-81683536,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ARL16,ENSG00000214087.9,ENSG00000214087.9:t:81682034-81682149,0.0985,0.0139,7,4,0,chr17,-,ENSG00000214087.9:t:81682034-81682149_81682149-81683536,81682149,81683536,81682150,81682442,chr17:81682149-81683536,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PRCD,ENSG00000214140.11,ENSG00000214140.11:t:76540471-76540573,0.0717,0.0331,4,5,0,chr17,+,ENSG00000214140.11:t:76540471-76540573_76540215-76540505,76540215,76540505,NA,NA,chr17:76540215-76540505,target,Delta PSI < 0.05,0,
Cycloheximide_Control,AMZ2P1,ENSG00000214174.8,ENSG00000214174.8:s:64974555-64975576,0.1351,0.0449,9,4,1,chr17,-,ENSG00000214174.8:s:64974555-64975576_64972927-64975560,64972927,64975560,NA,NA,chr17:64972927-64975560,source,Delta PSI < 0.05,0,
Cycloheximide_Control,AMZ2P1,ENSG00000214174.8,ENSG00000214174.8:t:64972754-64972927,0.0835,0.028,6,4,1,chr17,-,ENSG00000214174.8:t:64972754-64972927_64972927-64975560,64972927,64975560,NA,NA,chr17:64972927-64975560,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF808,ENSG00000198482.14,ENSG00000198482.14:t:52543266-52543347,0.0255,0.0176,4,5,0,chr19,+,ENSG00000198482.14:t:52543266-52543347_52536046-52543266,52536046,52543266,NA,NA,chr19:52536046-52543266,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF43,ENSG00000198521.12,ENSG00000198521.12:t:21845392-21845506,0.2089,0.0716,5,5,0,chr19,-,ENSG00000198521.12:t:21845392-21845506_21845506-21851905,21845506,21851905,21845507,21849913,chr19:21845506-21851905,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF28,ENSG00000198538.11,ENSG00000198538.11:s:52817944-52818031,0.1772,0.0328,5,6,0,chr19,-,ENSG00000198538.11:s:52817944-52818031_52801702-52817944,52801702,52817944,NA,NA,chr19:52801702-52817944,source,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF789,ENSG00000198556.14,ENSG00000198556.14:s:99484030-99484146,0.1283,0.0419,3,4,0,chr7,+,ENSG00000198556.14:s:99484030-99484146_99484143-99485208,99484143,99485208,NA,NA,chr7:99484143-99485208,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TLK1,ENSG00000198586.14,ENSG00000198586.14:s:171082781-171082852,0.1155,0.0187,2,3,0,chr2,-,ENSG00000198586.14:s:171082781-171082852_171081708-171082781,171081708,171082781,NA,NA,chr2:171081708-171082781,source,Delta PSI > 0.05,0,
Cycloheximide_Control,TLK1,ENSG00000198586.14,ENSG00000198586.14:t:171061081-171061156,0.1284,0.0183,3,4,0,chr2,-,ENSG00000198586.14:t:171061081-171061156_171061156-171081640,171061156,171081640,NA,NA,chr2:171061156-171081640,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF536,ENSG00000198597.9,ENSG00000198597.9:t:30284072-30284141,0.0648,0.0424,2,3,1,chr19,+,ENSG00000198597.9:t:30284072-30284141_30246345-30284072,30246345,30284072,NA,NA,chr19:30246345-30284072,target,Delta PSI < 0.05,0,
Cycloheximide_Control,EML6,ENSG00000214595.12,ENSG00000214595.12:t:54813232-54813391,0.1365,0.0206,4,5,1,chr2,+,ENSG00000214595.12:t:54813232-54813391_54793365-54813232,54793365,54813232,NA,NA,chr2:54793365-54813232,target,Delta PSI > 0.05,0,
Cycloheximide_Control,EML6,ENSG00000214595.12,ENSG00000214595.12:t:54903044-54903196,0.087,0.0186,5,6,1,chr2,+,ENSG00000214595.12:t:54903044-54903196_54895400-54903044,54895400,54903044,NA,NA,chr2:54895400-54903044,target,Delta PSI > 0.05,0,
Cycloheximide_Control,POLR2J4,ENSG00000214783.9,ENSG00000214783.9:t:43988086-43988247,0.1042,0.0303,3,4,1,chr7,-,ENSG00000214783.9:t:43988086-43988247_43988247-43991268,43988247,43991268,NA,NA,chr7:43988247-43991268,target,Delta PSI < 0.05,0,
Cycloheximide_Control,DDX12P,ENSG00000214826.5,ENSG00000214826.5:s:9447618-9448229,0.2267,0.0293,7,3,1,chr12,-,ENSG00000214826.5:s:9447618-9448229_9443682-9447745,9443682,9447745,9443683,9447617,chr12:9443682-9447745,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GLMP,ENSG00000198715.13,ENSG00000198715.13:s:156292687-156293241,0.1412,0.0308,3,3,0,chr1,-,ENSG00000198715.13:s:156292687-156293241_156291106-156292886,156291106,156292886,156291551,156292686,chr1:156291106-156292886,source,Delta PSI < 0.05,0,
Cycloheximide_Control,PLXNB3,ENSG00000198753.12,ENSG00000198753.12:s:153775225-153775403,0.1076,0.0381,3,3,1,chrX,+,ENSG00000198753.12:s:153775225-153775403_153775403-153775882,153775403,153775882,NA,NA,chrX:153775403-153775882,source,Delta PSI > 0.05,0,
Cycloheximide_Control,PLXNB3,ENSG00000198753.12,ENSG00000198753.12:t:153776356-153776459,0.0688,0.0237,4,3,1,chrX,+,ENSG00000198753.12:t:153776356-153776459_153776135-153776356,153776135,153776356,NA,NA,chrX:153776135-153776356,target,Delta PSI > 0.05,0,
Cycloheximide_Control,MIR99AHG,ENSG00000215386.13,ENSG00000215386.13:t:16487490-16491142,0.2352,0.0602,10,10,0,chr21,+,ENSG00000215386.13:t:16487490-16491142_16391685-16487490,16391685,16487490,NA,NA,chr21:16391685-16487490,target,Delta PSI < 0.05,0,
Cycloheximide_Control,MIR99AHG,ENSG00000215386.13,ENSG00000215386.13:t:16606994-16609792,0.324,0.079,7,8,0,chr21,+,ENSG00000215386.13:t:16606994-16609792_16594454-16606994,16594454,16606994,NA,NA,chr21:16594454-16606994,target,Delta PSI > 0.05,0,
Cycloheximide_Control,FRG1JP,ENSG00000215548.2,ENSG00000215548.2:t:63834436-63834527,0.378,0.058,3,4,1,chr9,-,ENSG00000215548.2:t:63834436-63834527_63834527-63836881,63834527,63836881,NA,NA,chr9:63834527-63836881,target,Delta PSI > 0.05,0,
Cycloheximide_Control,CROCCP2,ENSG00000215908.10,ENSG00000215908.10:s:16625375-16626005,0.055,0.0158,6,4,0,chr1,-,ENSG00000215908.10:s:16625375-16626005_16620038-16625775,16620038,16625775,16624468,16625374,chr1:16620038-16625775,source,Delta PSI < 0.05,0,
Cycloheximide_Control,CROCCP2,ENSG00000215908.10,ENSG00000215908.10:s:16635027-16635168,0.1993,0.0217,2,3,1,chr1,-,ENSG00000215908.10:s:16635027-16635168_16632371-16635027,16632371,16635027,NA,NA,chr1:16632371-16635027,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CROCCP2,ENSG00000215908.10,ENSG00000215908.10:s:16642767-16642850,0.0754,0.0226,2,3,1,chr1,-,ENSG00000215908.10:s:16642767-16642850_16633346-16642767,16633346,16642767,NA,NA,chr1:16633346-16642767,source,Delta PSI < 0.05,0,
Cycloheximide_Control,CROCCP2,ENSG00000215908.10,ENSG00000215908.10:t:16632275-16632371,0.1857,0.0219,3,4,1,chr1,-,ENSG00000215908.10:t:16632275-16632371_16632371-16635027,16632371,16635027,NA,NA,chr1:16632371-16635027,target,Delta PSI > 0.05,0,
Cycloheximide_Control,LINC00339,ENSG00000218510.9,ENSG00000218510.9:s:22025493-22026649,0.1868,0.0404,10,4,1,chr1,+,ENSG00000218510.9:s:22025493-22026649_22025639-22030283,22025639,22030283,NA,NA,chr1:22025639-22030283,source,Delta PSI < 0.05,0,
Cycloheximide_Control,LINC00339,ENSG00000218510.9,ENSG00000218510.9:t:22030280-22031223,0.1928,0.042,11,6,1,chr1,+,ENSG00000218510.9:t:22030280-22031223_22025639-22030283,22025639,22030283,NA,NA,chr1:22025639-22030283,target,Delta PSI < 0.05,0,
Cycloheximide_Control,UBA52,ENSG00000221983.8,ENSG00000221983.8:s:18571927-18572179,0.1276,0.0431,3,2,0,chr19,+,ENSG00000221983.8:s:18571927-18572179_18572179-18573293,18572179,18573293,18572180,18572350,chr19:18572179-18573293,source,Delta PSI < 0.05,0,
Cycloheximide_Control,UBA52,ENSG00000221983.8,ENSG00000221983.8:t:18572351-18572607,0.019,0.0182,3,2,0,chr19,+,ENSG00000221983.8:t:18572351-18572607_18571909-18572351,18571909,18572351,18572180,18572350,chr19:18571909-18572351,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PPT2,ENSG00000221988.13,ENSG00000221988.13:t:32154453-32154777,0.172,0.0288,4,3,0,chr6,+,ENSG00000221988.13:t:32154453-32154777_32154246-32154587,32154246,32154587,NA,NA,chr6:32154246-32154587,target,Delta PSI < 0.05,0,
Cycloheximide_Control,R3HDM4,ENSG00000198858.10,ENSG00000198858.10:t:902242-902434,0.1066,0.036,2,3,1,chr19,-,ENSG00000198858.10:t:902242-902434_902434-913087,902434,913087,NA,NA,chr19:902434-913087,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SFMBT2,ENSG00000198879.13,ENSG00000198879.13:s:7381799-7381949,4e-04,0,3,3,1,chr10,-,ENSG00000198879.13:s:7381799-7381949_7381174-7381799,7381174,7381799,NA,NA,chr10:7381174-7381799,source,Delta PSI < 0.05,0,
Cycloheximide_Control,SFMBT2,ENSG00000198879.13,ENSG00000198879.13:t:7370281-7370375,4e-04,0,3,3,1,chr10,-,ENSG00000198879.13:t:7370281-7370375_7370375-7381117,7370375,7381117,NA,NA,chr10:7370375-7381117,target,Delta PSI < 0.05,0,
Cycloheximide_Control,POU3F3,ENSG00000198914.5,ENSG00000198914.5:s:104854115-104854485,0.1265,0.0357,3,2,0,chr2,+,ENSG00000198914.5:s:104854115-104854485_104854485-104854567,104854485,104854567,104854486,104854566,chr2:104854485-104854567,source,Delta PSI < 0.05,0,
Cycloheximide_Control,KIAA0753,ENSG00000198920.11,ENSG00000198920.11:s:6589779-6590003,8e-04,0,3,4,1,chr17,-,ENSG00000198920.11:s:6589779-6590003_6580975-6589779,6580975,6589779,NA,NA,chr17:6580975-6589779,source,Delta PSI < 0.05,0,
Cycloheximide_Control,KIAA0753,ENSG00000198920.11,ENSG00000198920.11:t:6579211-6579864,0.0012,1e-04,2,3,1,chr17,-,ENSG00000198920.11:t:6579211-6579864_6579864-6580932,6579864,6580932,NA,NA,chr17:6579864-6580932,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ATG9A,ENSG00000198925.12,ENSG00000198925.12:s:219229010-219229368,0.1774,0.054,3,3,0,chr2,-,ENSG00000198925.12:s:219229010-219229368_219228482-219229010,219228482,219229010,NA,NA,chr2:219228482-219229010,source,Delta PSI < 0.05,0,
Cycloheximide_Control,DMD,ENSG00000198947.18,ENSG00000198947.18:t:31147275-31148479,0.04,0.0192,2,3,0,chrX,-,ENSG00000198947.18:t:31147275-31148479_31147518-31178669,31147518,31178669,NA,NA,chrX:31147518-31178669,target,Delta PSI < 0.05,0,
Cycloheximide_Control,NAGA,ENSG00000198951.12,ENSG00000198951.12:s:42070763-42070842,0.0919,0.0515,4,2,0,chr22,-,ENSG00000198951.12:s:42070763-42070842_42070366-42070763,42070366,42070763,42070514,42070762,chr22:42070366-42070763,source,Delta PSI < 0.05,0,
Cycloheximide_Control,FAM185A,ENSG00000222011.9,ENSG00000222011.9:t:102751692-102751801,0.1976,0.0361,4,3,0,chr7,+,ENSG00000222011.9:t:102751692-102751801_102749636-102751692,102749636,102751692,NA,NA,chr7:102749636-102751692,target,Delta PSI < 0.05,0,
Cycloheximide_Control,LINC00630,ENSG00000223546.7,ENSG00000223546.7:s:102770352-102770420,0.0979,0.0368,3,4,1,chrX,+,ENSG00000223546.7:s:102770352-102770420_102770420-102825993,102770420,102825993,NA,NA,chrX:102770420-102825993,source,Delta PSI > 0.05,0,
Cycloheximide_Control,LINC00630,ENSG00000223546.7,ENSG00000223546.7:t:102825993-102826169,0.1256,0.0425,2,3,1,chrX,+,ENSG00000223546.7:t:102825993-102826169_102770420-102825993,102770420,102825993,NA,NA,chrX:102770420-102825993,target,Delta PSI > 0.05,0,
Cycloheximide_Control,AFG3L1P,ENSG00000223959.8,ENSG00000223959.8:s:89984531-89984701,0.1126,0.0282,8,5,0,chr16,+,ENSG00000223959.8:s:89984531-89984701_89984599-89985446,89984599,89985446,89984702,89985445,chr16:89984599-89985446,source,Delta PSI < 0.05,0,
Cycloheximide_Control,PRRT4,ENSG00000224940.9,ENSG00000224940.9:s:128361561-128361685,0.0067,0.0037,3,3,0,chr7,-,ENSG00000224940.9:s:128361561-128361685_128361422-128361561,128361422,128361561,128361423,128361560,chr7:128361422-128361561,source,Delta PSI < 0.05,0,
Cycloheximide_Control,PRRT4,ENSG00000224940.9,ENSG00000224940.9:t:128350325-128351678,0.0309,0.0171,5,4,0,chr7,-,ENSG00000224940.9:t:128350325-128351678_128351414-128352449,128351414,128352449,128351679,128352116,chr7:128351414-128352449,target,Delta PSI < 0.05,0,
Cycloheximide_Control,PLEKHM1,ENSG00000225190.11,ENSG00000225190.11:s:45482437-45482525,0.2146,0.0357,3,4,0,chr17,-,ENSG00000225190.11:s:45482437-45482525_45475726-45482437,45475726,45482437,NA,NA,chr17:45475726-45482437,source,Delta PSI < 0.05,0,
Cycloheximide_Control,JPX,ENSG00000225470.8,ENSG00000225470.8:t:73994558-73995806,0.1098,0.0227,10,7,0,chrX,+,ENSG00000225470.8:t:73994558-73995806_73947374-73994840,73947374,73994840,NA,NA,chrX:73947374-73994840,target,Delta PSI < 0.05,0,
Cycloheximide_Control,SGMS1,ENSG00000198964.14,ENSG00000198964.14:t:50590153-50590247,0.1242,0.0335,3,4,0,chr10,-,ENSG00000198964.14:t:50590153-50590247_50590247-50624993,50590247,50624993,NA,NA,chr10:50590247-50624993,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ZNF525,ENSG00000203326.12,ENSG00000203326.12:t:53375770-53375896,0.0429,0.0275,2,3,0,chr19,+,ENSG00000203326.12:t:53375770-53375896_53372396-53375770,53372396,53375770,NA,NA,chr19:53372396-53375770,target,Delta PSI < 0.05,0,
Cycloheximide_Control,EFCAB2,ENSG00000203666.12,ENSG00000203666.12:s:245002121-245002232,0.1708,0.0498,2,3,0,chr1,+,ENSG00000203666.12:s:245002121-245002232_245002232-245059386,245002232,245059386,NA,NA,chr1:245002232-245059386,source,Delta PSI > 0.05,0,
Cycloheximide_Control,CHML,ENSG00000203668.3,ENSG00000203668.3:t:241628851-241636073,0.0641,0.0253,5,3,0,chr1,-,ENSG00000203668.3:t:241628851-241636073_241635797-241639882,241635797,241639882,241636074,241639182,chr1:241635797-241639882,target,Delta PSI > 0.05,0,
Cycloheximide_Control,PCMTD2,ENSG00000203880.12,ENSG00000203880.12:t:64267887-64268010,0.1026,0.0249,4,4,0,chr20,+,ENSG00000203880.12:t:64267887-64268010_64265429-64267968,64265429,64267968,NA,NA,chr20:64265429-64267968,target,Delta PSI < 0.05,0,
Cycloheximide_Control,LINC00963,ENSG00000204054.14,ENSG00000204054.14:s:129488545-129489299,0.1079,0.0372,6,4,0,chr9,+,ENSG00000204054.14:s:129488545-129489299_129489299-129503323,129489299,129503323,NA,NA,chr9:129489299-129503323,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GIGYF2,ENSG00000204120.16,ENSG00000204120.16:s:232703424-232703489,0.0425,0.0116,7,8,0,chr2,+,ENSG00000204120.16:s:232703424-232703489_232703489-232722554,232703489,232722554,NA,NA,chr2:232703489-232722554,source,Delta PSI < 0.05,0,
Cycloheximide_Control,FGD5-AS1,ENSG00000225733.6,ENSG00000225733.6:s:14947739-14947893,0.0393,0.0241,2,2,0,chr3,-,ENSG00000225733.6:s:14947739-14947893_14946154-14947739,14946154,14947739,14947539,14947738,chr3:14946154-14947739,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TRAM2-AS1,ENSG00000225791.7,ENSG00000225791.7:t:52578050-52578393,0.0959,0.0525,7,4,0,chr6,+,ENSG00000225791.7:t:52578050-52578393_52577651-52578050,52577651,52578050,52577652,52578049,chr6:52577651-52578050,target,Delta PSI > 0.05,0,
Cycloheximide_Control,ENTPD1-AS1,ENSG00000226688.7,ENSG00000226688.7:t:95876518-95876661,0.0296,0.0219,11,11,0,chr10,-,ENSG00000226688.7:t:95876518-95876661_95876660-95897558,95876660,95897558,NA,NA,chr10:95876660-95897558,target,Delta PSI < 0.05,0,
Cycloheximide_Control,ATE1-AS1,ENSG00000226864.2,ENSG00000226864.2:t:121951236-121951965,0.3564,0.0756,3,3,1,chr10,+,ENSG00000226864.2:t:121951236-121951965_121949487-121951338,121949487,121951338,NA,NA,chr10:121949487-121951338,target,Delta PSI < 0.05,0,
Cycloheximide_Control,TP73-AS1,ENSG00000227372.12,ENSG00000227372.12:s:3738075-3738513,0.1046,0.0241,3,3,0,chr1,-,ENSG00000227372.12:s:3738075-3738513_3737854-3738223,3737854,3738223,3737876,3738074,chr1:3737854-3738223,source,Delta PSI < 0.05,0,
Cycloheximide_Control,TP73-AS1,ENSG00000227372.12,ENSG00000227372.12:s:3739624-3740387,0.0953,0.0213,23,8,0,chr1,-,ENSG00000227372.12:s:3739624-3740387_3737854-3740233,3737854,3740233,3739588,3739623,chr1:3737854-3740233,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GUSBP11,ENSG00000228315.12,ENSG00000228315.12:s:23659865-23660000,0.0979,0.0263,5,5,0,chr22,-,ENSG00000228315.12:s:23659865-23660000_23652944-23659865,23652944,23659865,23653353,23659864,chr22:23652944-23659865,source,Delta PSI < 0.05,0,
Cycloheximide_Control,GUSBP11,ENSG00000228315.12,ENSG00000228315.12:s:23690232-23693151,0.2313,0.0489,4,4,0,chr22,-,ENSG00000228315.12:s:23690232-23693151_23686995-23690236,23686995,23690236,NA,NA,chr22:23686995-23690236,source,Delta PSI < 0.05,0,
Cycloheximide_Control,AGER,ENSG00000204305.15,ENSG00000204305.15:s:32183555-32183750,0.1215,0.0612,4,4,0,chr6,-,ENSG00000204305.15:s:32183555-32183750_32183440-32183555,32183440,32183555,NA,NA,chr6:32183440-32183555,source,Delta PSI < 0.05,0,
Cycloheximide_Control,STK19,ENSG00000204344.15,ENSG00000204344.15:t:31978903-31979010,0.1937,0.019,5,4,1,chr6,+,ENSG00000204344.15:t:31978903-31979010_31974052-31978903,31974052,31978903,31973377,31978902,chr6:31974052-31978903,target,Delta PSI > 0.05,0,
Cycloheximide_Control,LINC02575,ENSG00000228709.1,ENSG00000228709.1:s:44485577-44486230,0.1667,0.0533,3,2,1,chr21,+,ENSG00000228709.1:s:44485577-44486230_44486185-44490031,44486185,44490031,44486231,44490030,chr21:44486185-44490031,source,Delta PSI < 0.05,0,
Cycloheximide_Control,LINC01128,ENSG00000228794.10,ENSG00000228794.10:t:847654-849162,0.236,0.0376,5,5,0,chr1,+,ENSG00000228794.10:t:847654-849162_841373-847654,841373,847654,NA,NA,chr1:841373-847654,target,Delta PSI < 0.05,0,
Cycloheximide_Control,RP11-206L10.17,ENSG00000230021.10,ENSG00000230021.10:s:753663-753852,0.2246,0.0319,2,3,1,chr1,-,ENSG00000230021.10:s:753663-753852_746818-753663,746818,753663,NA,NA,chr1:746818-753663,source,Delta PSI > 0.05,0,
