"","gene_name","paste_into_igv_junction","Control_Control","Cycloheximide_Control","Control_TDP43KD","Cycloheximide_TDP43KD","code","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensgene","symbol","gene_color","category"
"966","WDPCP","chr2:63360076-63378386",0.0323,0.0081,0.1661,0.0595,"WDPCP_chr2:63360076-63378386","ENSG00000143951.16",527.082802081336,1.32094904605265,0.12080493278976,10.9345621536128,7.8785374223428e-28,5.38264990301788e-27,"ENSG00000143951","WDPCP","up","else"
"967","RABL2A","chr2:113627862-113628550",0.0053,0.001,0.1837,9e-04,"RABL2A_chr2:113627862-113628550","ENSG00000144134.19",390.670825978363,-0.307966100467951,0.141975293738658,-2.16915276142934,0.0300710881427876,0.0559816962477244,"ENSG00000144134","RABL2A","down","anti-dark"
"968","GALNT13","chr2:154140505-154236046",0.0221,0.0399,0.0214,0.2217,"GALNT13_chr2:154140505-154236046","ENSG00000144278.15",1556.11218338488,-0.429486665255869,0.0904175910753017,-4.75003436995112,2.03382078551787e-06,5.91484911840068e-06,"ENSG00000144278","GALNT13","down","dark"
"969","GALNT13","chr2:154236180-154242030",0.0063,0.0246,0.0046,0.1314,"GALNT13_chr2:154236180-154242030","ENSG00000144278.15",1556.11218338488,-0.429486665255869,0.0904175910753017,-4.75003436995112,2.03382078551787e-06,5.91484911840068e-06,"ENSG00000144278","GALNT13","down","dark"
"970","FOXK2","chr17:82593954-82601303",0.0095,1e-04,0.15595,1e-04,"FOXK2_chr17:82593954-82601303","ENSG00000141568.21",8979.15831913948,0.0297683908854312,0.0569985887852656,0.522265402001083,0.601485554816104,0.705088536009326,"ENSG00000141568","FOXK2","not_sign","anti-dark"
"971","CEP131","chr17:81208356-81208928",0.0046,0.002,0.0528,0.1689,"CEP131_chr17:81208356-81208928","ENSG00000141577.14",1425.248543524,-0.539294722897278,0.0773823272057937,-6.96922336624815,3.18695366318164e-12,1.27184536766798e-11,"ENSG00000141577","CEP131","down","else"
"972","CEP131","chr17:81207239-81208144",0.0031,0.0014,0.137,0.1017,"CEP131_chr17:81207239-81208144","ENSG00000141577.14",1425.248543524,-0.539294722897278,0.0773823272057937,-6.96922336624815,3.18695366318164e-12,1.27184536766798e-11,"ENSG00000141577","CEP131","down","else"
"973","CEP131","chr17:81207239-81208131",0.0031,0.0014,0.0683,0.2204,"CEP131_chr17:81207239-81208131","ENSG00000141577.14",1425.248543524,-0.539294722897278,0.0773823272057937,-6.96922336624815,3.18695366318164e-12,1.27184536766798e-11,"ENSG00000141577","CEP131","down","else"
"974","PFKL","chr21:44300190-44304275",0.0036,0.0391,0.5265,0.0412,"PFKL_chr21:44300190-44304275","ENSG00000141959.17",3264.55711700821,-0.24983845981471,0.049134458387903,-5.08479116310399,3.68030787424554e-07,1.12644702768063e-06,"ENSG00000141959","PFKL","down","anti-dark"
"975","UBR3","chr2:169958526-169964810",0.0052,0.0277,0.0206,0.2801,"UBR3_chr2:169958526-169964810","ENSG00000144357.18",5528.7383322984,1.38116944752077,0.0728853014079506,18.9499037644112,4.42391597437578e-80,9.09499661309845e-79,"ENSG00000144357","UBR3","up","dark"
"976","UNC80","chr2:209793859-209794795",0.0421,0.0369,0.1199,0.1253,"UNC80_chr2:209793859-209794795","ENSG00000144406.19",2605.57999743649,0.44322150396117,0.131271167193428,3.37638122245142,0.000734460764444215,0.00171453028939583,"ENSG00000144406","UNC80","up","else"
"977","DIS3L2","chr2:232335874-232340721",0.0142,0.04505,0.011,0.1427,"DIS3L2_chr2:232335874-232340721","ENSG00000144535.20",2113.64865004081,0.769418932874909,0.0499780540893666,15.395135863015,1.76453504826749e-53,2.21495347619587e-52,"ENSG00000144535","DIS3L2","up","dark"
"978","IGLON5","chr19:51311926-51320386",0.0056,0.0027,0.0613,0.1394,"IGLON5_chr19:51311926-51320386","ENSG00000142549.10",2826.7733780068,-1.09633154553684,0.0448953448959775,-24.4197154087364,1.05605970350106e-131,4.5034836164326e-130,"ENSG00000142549","IGLON5","down","else"
"979","IGLON5","chr19:51320670-51322064",0.0056,0.0027,0.4484,0.383,"IGLON5_chr19:51320670-51322064","ENSG00000142549.10",2826.7733780068,-1.09633154553684,0.0448953448959775,-24.4197154087364,1.05605970350106e-131,4.5034836164326e-130,"ENSG00000142549","IGLON5","down","else"
"980","ITGA9","chr3:37739537-37741730",0.009,0.0349,0.0016,0.1499,"ITGA9_chr3:37739537-37741730","ENSG00000144668.12",1613.58173873927,-0.836012969656721,0.0710305669774926,-11.7697634304627,5.58809961353377e-32,4.29162574052138e-31,"ENSG00000144668","ITGA9","down","dark"
"981","STAC","chr3:36443640-36461343",8e-04,0.0189,0.0137,0.134,"STAC_chr3:36443640-36461343","ENSG00000144681.11",5215.52364867967,1.37944093188651,0.0551528217024956,25.0112485509349,4.61243793765542e-138,2.14878688903113e-136,"ENSG00000144681","STAC","up","dark"
"982","STAC","chr3:36461521-36482992",0.0023,0.0287,0.0649,0.54175,"STAC_chr3:36461521-36482992","ENSG00000144681.11",5215.52364867967,1.37944093188651,0.0551528217024956,25.0112485509349,4.61243793765542e-138,2.14878688903113e-136,"ENSG00000144681","STAC","up","else"
"983","STAC","chr3:36485925-36486134",0.0017,0.0362,0.0213,0.1354,"STAC_chr3:36485925-36486134","ENSG00000144681.11",5215.52364867967,1.37944093188651,0.0551528217024956,25.0112485509349,4.61243793765542e-138,2.14878688903113e-136,"ENSG00000144681","STAC","up","dark"
"984","MYH15","chr3:108407618-108408280",0.0208,0.0487,0.0523,0.2535,"MYH15_chr3:108407618-108408280","ENSG00000144821.11",675.236167667546,-1.05573330859473,0.109254114984275,-9.66309881093891,4.32577010594485e-22,2.47526279689187e-21,"ENSG00000144821","MYH15","down","else"
"985","TMEM44","chr3:194604441-194610916",0.0371,0.0078,0.1766,0.1549,"TMEM44_chr3:194604441-194610916","ENSG00000145014.18",448.97917713435,0.0890307700420987,0.157411345383297,0.565593095118453,0.571670422786989,0.678546024854992,"ENSG00000145014","TMEM44","not_sign","else"
"986","EPHA2","chr1:16149047-16155848",0.0334,0.02395,0.115,0.0419,"EPHA2_chr1:16149047-16155848","ENSG00000142627.13",1024.30082139596,-0.308456795665146,0.0634414511142163,-4.86207030652276,1.16164345923665e-06,3.43108098823682e-06,"ENSG00000142627","EPHA2","down","anti-dark"
"987","KIAA0319L","chr1:35554519-35557550",0.002,0.0475,0.52805,0.0157,"KIAA0319L_chr1:35554519-35557550","ENSG00000142687.18",3658.60377328175,-0.129171712757961,0.0902574139143402,-1.43114794847272,0.152387817763385,0.235089510052842,"ENSG00000142687","KIAA0319L","not_sign","anti-dark"
"988","DCAF1","chr3:51492488-51499873",0.0157,0.048,0.1175,0.08685,"DCAF1_chr3:51492488-51499873","ENSG00000145041.16",5550.13375513685,1.40396278053063,0.0506172866801029,27.7368241684617,2.51261823679644e-169,1.65437485025976e-167,"ENSG00000145041","DCAF1","up","else"
"989","DGKQ","chr4:965291-965928",0.0276,0.0445,0.1214,0.0142,"DGKQ_chr4:965291-965928","ENSG00000145214.14",735.235744123411,0.39189326243168,0.124678012024252,3.14324279052066,0.00167087187359936,0.00375801579805446,"ENSG00000145214","DGKQ","up","anti-dark"
"990","ANK2","chr4:112904514-113027489",0.0128,0.0464,0.1336,0.0519,"ANK2_chr4:112904514-113027489","ENSG00000145362.21",8454.92088747955,0.394916298957132,0.132455842537321,2.98149399371234,0.00286845673418519,0.00625718395827957,"ENSG00000145362","ANK2","up","else"
"991","SRD5A1","chr5:6633869-6656078",0.0307,0.0204,0.13335,0.0695,"SRD5A1_chr5:6633869-6656078","ENSG00000145545.12",1372.46974732181,-0.496255229652442,0.0948803492163081,-5.2303267615624,1.6921068010188e-07,5.29193274527615e-07,"ENSG00000145545","SRD5A1","down","else"
"992","RGS5","chr1:163111317-163129169",0.0255,0.0462,0.037,0.1086,"RGS5_chr1:163111317-163129169","ENSG00000143248.13",197127.984377304,-0.893101841302963,0.0626317076832002,-14.2595799210904,3.90799821422671e-46,4.19897231973332e-45,"ENSG00000143248","RGS5","down","dark"
"993","RGS5","chr1:163168368-163306233",6e-04,0.0012,4e-04,0.36815,"RGS5_chr1:163168368-163306233","ENSG00000143248.13",197127.984377304,-0.893101841302963,0.0626317076832002,-14.2595799210904,3.90799821422671e-46,4.19897231973332e-45,"ENSG00000143248","RGS5","down","dark"
"994","OTULINL","chr5:14591624-14600965",0.016,0.018,0.109,0.0804,"OTULINL_chr5:14591624-14600965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"else"
"995","DDX46","chr5:134788591-134789216",0.0183,0.0267,0.0097,0.101,"DDX46_chr5:134788591-134789216","ENSG00000145833.16",8650.25674098257,0.639347903399274,0.0633437510316315,10.0933066480387,5.91429819136312e-24,3.61013440402835e-23,"ENSG00000145833","DDX46","up","dark"
"996","DDX46","chr5:134789264-134790470",0.0016,0.0137,0.0026,0.4413,"DDX46_chr5:134789264-134790470","ENSG00000145833.16",8650.25674098257,0.639347903399274,0.0633437510316315,10.0933066480387,5.91429819136312e-24,3.61013440402835e-23,"ENSG00000145833","DDX46","up","dark"
"997","FBXO38","chr5:148407901-148409124",0.0043,0.0319,0.033,0.1035,"FBXO38_chr5:148407901-148409124","ENSG00000145868.17",5041.75893143453,1.948089804815,0.0846356810636781,23.0173584040671,3.12409064854016e-117,1.08186426652321e-115,"ENSG00000145868","FBXO38","up","dark"
"998","ZNF300","chr5:150902566-150903141",0.0093,0.0063,0.0372,0.107,"ZNF300_chr5:150902566-150903141","ENSG00000145908.13",1573.78634954975,-0.046850880152243,0.0594500370129301,-0.788071505187678,0.430654881543527,0.54644635799328,"ENSG00000145908","ZNF300","not_sign","dark"
"999","FARS2","chr6:5369182-5371152",0.0067,0.0432,0.0139,0.1151,"FARS2_chr6:5369182-5371152","ENSG00000145982.13",549.220446519899,1.07304944791284,0.0796957094251022,13.4643314634308,2.53603161726473e-41,2.4536503394155e-40,"ENSG00000145982","FARS2","up","dark"
"1000","MINDY1","chr1:150999967-151000457",0.0069,0.0193,0.0709,0.1204,"MINDY1_chr1:150999967-151000457","ENSG00000143409.17",536.524801435117,-1.06600585473184,0.0919670549594514,-11.5911709383523,4.5684395630455e-31,3.41092655733766e-30,"ENSG00000143409","MINDY1","down","else"
"1001","SYT14","chr1:209952756-209961792",0.003,0.0311,0.0698,0.1484,"SYT14_chr1:209952756-209961792","ENSG00000143469.20",2437.30251911854,-0.0800108542304737,0.106498321506744,-0.751287467243388,0.452479670055725,0.568558551315314,"ENSG00000143469","SYT14","not_sign","else"
"1002","CDKAL1","chr6:20548705-20550000",0.0343,0.0132,0.1188,0.0357,"CDKAL1_chr6:20548705-20550000","ENSG00000145996.11",1593.00754962024,0.395252531875972,0.0557551953990443,7.08907087576536,1.35015370635266e-12,5.47040452306426e-12,"ENSG00000145996","CDKAL1","up","anti-dark"
"1003","CDKAL1","chr6:21108463-21152795",0.0477,0.0266,0.1731,0.0111,"CDKAL1_chr6:21108463-21152795","ENSG00000145996.11",1593.00754962024,0.395252531875972,0.0557551953990443,7.08907087576536,1.35015370635266e-12,5.47040452306426e-12,"ENSG00000145996","CDKAL1","up","anti-dark"
"1004","TMEM181","chr6:158625754-158629371",0.0013,0.0232,0.0115,0.2239,"TMEM181_chr6:158625754-158629371","ENSG00000146433.10",5015.21479024071,0.040062336831198,0.0724863490175981,0.552688021595235,0.580477057006532,0.686347969950154,"ENSG00000146433","TMEM181","not_sign","dark"
"1005","TMEM181","chr6:158628491-158629370",0.0446,0.0324,0.0222,0.18875,"TMEM181_chr6:158628491-158629370","ENSG00000146433.10",5015.21479024071,0.040062336831198,0.0724863490175981,0.552688021595235,0.580477057006532,0.686347969950154,"ENSG00000146433","TMEM181","not_sign","dark"
"1006","WASH2P","chr2:113588703-113594288",0.0041,0.0349,0.0011,0.1333,"WASH2P_chr2:113588703-113594288","ENSG00000146556.15",681.015999798144,0.237239027940532,0.124533739550804,1.90501810028558,0.0567777183025075,0.0996466087374297,"ENSG00000146556","WASH2P","up","dark"
"1007","WASH2P","chr2:113588703-113595060",0.0041,0.0313,0.0164,0.1229,"WASH2P_chr2:113588703-113595060","ENSG00000146556.15",681.015999798144,0.237239027940532,0.124533739550804,1.90501810028558,0.0567777183025075,0.0996466087374297,"ENSG00000146556","WASH2P","up","dark"
"1008","KRBOX4","chrX:46463293-46472025",0.0056,0.0177,8e-04,0.1649,"KRBOX4_chrX:46463293-46472025","ENSG00000147121.16",741.56161757056,1.1738144379756,0.0718716753023675,16.3320867787943,5.83537633263921e-60,8.35738265830596e-59,"ENSG00000147121","KRBOX4","up","dark"
"1009","GUK1","chr1:228141288-228142645",0.0103,0.0237,0.13725,0.0146,"GUK1_chr1:228141288-228142645","ENSG00000143774.17",5425.70318228201,-0.291640660157161,0.0474565463356316,-6.14542529274175,7.97495421342181e-10,2.83200912532141e-09,"ENSG00000143774","GUK1","down","anti-dark"
"1010","GUK1","chr1:228142721-228145511",0.0101,0.0051,0.1506,0.0053,"GUK1_chr1:228142721-228145511","ENSG00000143774.17",5425.70318228201,-0.291640660157161,0.0474565463356316,-6.14542529274175,7.97495421342181e-10,2.83200912532141e-09,"ENSG00000143774","GUK1","down","anti-dark"
"1011","CNIH3","chr1:224513780-224515741",0.0042,0.0468,0.0457,0.1072,"CNIH3_chr1:224513780-224515741","ENSG00000143786.8",137.595552268089,0.0288104880919861,0.195344216147901,0.147485749310196,0.882748627128326,0.921710576625244,"ENSG00000143786","CNIH3","not_sign","dark"
"1012","EPHX1","chr1:225831959-225839217",0.01,0.0446,0.12435,0.1361,"EPHX1_chr1:225831959-225839217","ENSG00000143819.13",589.94717734399,-0.526329702732873,0.106579170825087,-4.93839179511599,7.87694648541845e-07,2.35146518766131e-06,"ENSG00000143819","EPHX1","down","else"
"1013","PLEKHA6","chr1:204222779-204228083",0.0096,0.0096,0.1789,0.1427,"PLEKHA6_chr1:204222779-204228083","ENSG00000143850.16",2960.76820753053,0.419763635228041,0.0619144102250223,6.77974051117418,1.20391920391672e-11,4.68051788126401e-11,"ENSG00000143850","PLEKHA6","up","else"
"1014","PLEKHA6","chr1:204261508-204261960",0.0041,0.0419,0.1002,0.0272,"PLEKHA6_chr1:204261508-204261960","ENSG00000143850.16",2960.76820753053,0.419763635228041,0.0619144102250223,6.77974051117418,1.20391920391672e-11,4.68051788126401e-11,"ENSG00000143850","PLEKHA6","up","anti-dark"
"1015","VPS54","chr2:63921335-63942465",0.0102,0.04465,0.0037,0.1183,"VPS54_chr2:63921335-63942465","ENSG00000143952.20",2143.07474507872,0.38143448866494,0.0553853926737188,6.88691494726798,5.70152860956822e-12,2.25242308638158e-11,"ENSG00000143952","VPS54","up","dark"
"1016","ETAA1","chr2:67402974-67404997",0.0312,0.0327,0.1199,0.0659,"ETAA1_chr2:67402974-67404997","ENSG00000143971.9",581.445465813497,-0.39487118888414,0.106819175011394,-3.69663207792068,0.000218478616968608,0.000537242857441679,"ENSG00000143971","ETAA1","down","else"
"1017","ZNF185","chrX:152941830-152945267",0.0179,0.0042,0.1431,0.0091,"ZNF185_chrX:152941830-152945267","ENSG00000147394.20",614.31141149634,-0.118554609023657,0.0889629656044968,-1.33262878792414,0.182653653106305,0.273775350503719,"ENSG00000147394","ZNF185","not_sign","anti-dark"
"1018","GINS4","chr8:41537293-41541809",0.00785,0.02965,0.011,0.10575,"GINS4_chr8:41537293-41541809","ENSG00000147536.12",960.672857309637,-0.717040472692694,0.0894370315921215,-8.01726600188123,1.08124800421727e-15,4.9789433927879e-15,"ENSG00000147536","GINS4","down","dark"
"1019","MRPS28","chr8:80003180-80029761",5e-04,0.0142,0.51825,0.0174,"MRPS28_chr8:80003180-80029761","ENSG00000147586.10",842.096248218076,-0.049667179167617,0.0643744912140663,-0.771535094583619,0.440389829002977,0.556254617756932,"ENSG00000147586","MRPS28","not_sign","anti-dark"
"1020","EXOC6B","chr2:72515126-72515487",0.0047,0.0413,0.0211,0.109,"EXOC6B_chr2:72515126-72515487","ENSG00000144036.16",2554.13403765868,0.957425992330553,0.089257257413662,10.7265898602886,7.63624142251635e-27,5.0752742116649e-26,"ENSG00000144036","EXOC6B","up","dark"
"1021","DQX1","chr2:74523537-74523923",0.0446,0.0124,0.1066,0.0057,"DQX1_chr2:74523537-74523923","ENSG00000144045.14",65.4564288194269,0.14217502681546,0.259966478656876,0.546897536751704,0.584449128116092,0.689734892568322,"ENSG00000144045","DQX1","not_sign","anti-dark"
"1022","FAHD2B","chr2:97084277-97090109",0.02995,0.0204,0.0121,0.27525,"FAHD2B_chr2:97084277-97090109","ENSG00000144199.12",244.929308157276,0.417940875900479,0.158342915301389,2.63946685019013,0.00830365437639943,0.0169821527547153,"ENSG00000144199","FAHD2B","up","dark"
"1023","GULP1","chr2:188293112-188294200",0.0346,5e-04,0.45455,0.0164,"GULP1_chr2:188293112-188294200","ENSG00000144366.16",2567.80961365694,-0.430659225413505,0.0754204259562619,-5.71011393734708,1.12900564329256e-08,3.75893720854054e-08,"ENSG00000144366","GULP1","down","anti-dark"
"1024","UHRF2","chr9:6421142-6422635",0.0175,0.0134,0.1591,0.0263,"UHRF2_chr9:6421142-6422635","ENSG00000147854.17",2264.95161177584,1.10107949556542,0.109892316508265,10.0196222133747,1.24979748889267e-23,7.53939648137039e-23,"ENSG00000147854","UHRF2","up","anti-dark"
"1025","ZCCHC7","chr9:37126942-37160065",0.0218,0.0056,0.1429,0.0702,"ZCCHC7_chr9:37126942-37160065","ENSG00000147905.18",1317.94283748444,1.13122652323327,0.0765803759466791,14.7717546336011,2.22835210158799e-49,2.56504623497945e-48,"ENSG00000147905","ZCCHC7","up","else"
"1026","SHC3","chr9:89057831-89065529",0.0132,0.0269,0.0474,0.1405,"SHC3_chr9:89057831-89065529","ENSG00000148082.10",1565.09274242269,-2.03893866800588,0.0889345439882704,-22.926284619785,2.54120551082774e-116,8.67841013386552e-115,"ENSG00000148082","SHC3","down","dark"
"1027","AOPEP","chr9:95005616-95015884",0.0383,0.0312,0.1326,0.044,"AOPEP_chr9:95005616-95015884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"anti-dark"
"1028","ZNF462","chr9:106912583-106923354",0.0167,0.0085,0.1056,0.0473,"ZNF462_chr9:106912583-106923354","ENSG00000148143.13",4313.45404710338,0.413380973670085,0.103433404400109,3.99659061854922,6.42612893488853e-05,0.000166422854553527,"ENSG00000148143","ZNF462","up","anti-dark"
"1029","RHBDD1","chr2:226867318-226867566",0.0083,0.0153,0.0583,0.1222,"RHBDD1_chr2:226867318-226867566","ENSG00000144468.17",938.376740516107,-0.745599901479826,0.110479466708835,-6.74876448711353,1.49109391896255e-11,5.76881854482989e-11,"ENSG00000144468","RHBDD1","down","else"
"1030","RAB5A","chr3:19979119-19983708",0.0291,0.0086,0.0533,0.50705,"RAB5A_chr3:19979119-19983708","ENSG00000144566.11",4092.51576877164,1.34695153328421,0.054396334435039,24.7618069723569,2.31342052409444e-135,1.02920119207956e-133,"ENSG00000144566","RAB5A","up","else"
"1031","RBMS3","chr3:29897475-29920072",0.0029,0.0118,4e-04,0.1046,"RBMS3_chr3:29897475-29920072","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","dark"
"1032","RBMS3","chr3:29897475-29934373",0.0029,0.0083,4e-04,0.14145,"RBMS3_chr3:29897475-29934373","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","dark"
"1033","RBMS3","chr3:29899755-29920072",0.0033,0.027,0.0439,0.42045,"RBMS3_chr3:29899755-29920072","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","dark"
"1034","RBMS3","chr3:29899755-29934373",0.0384,0.0443,0.0064,0.3892,"RBMS3_chr3:29899755-29934373","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","dark"
"1035","RBMS3","chr3:28736163-28757109",0.0247,0.04295,0.0591,0.12405,"RBMS3_chr3:28736163-28757109","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","else"
"1036","RBMS3","chr3:29688134-29739720",0.0014,0.0127,0.2972,0.46045,"RBMS3_chr3:29688134-29739720","ENSG00000144642.22",3884.78353726234,0.991546653762623,0.0729313863320007,13.5956095671742,4.25203253103168e-42,4.19276897858239e-41,"ENSG00000144642","RBMS3","up","else"
"1037","POMGNT2","chr3:43081536-43090488",0.0154,0.0474,0.0688,0.1417,"POMGNT2_chr3:43081536-43090488","ENSG00000144647.7",754.366462818278,-1.24026268561042,0.0805267257468931,-15.4018765087847,1.58987790087924e-53,1.99977968673507e-52,"ENSG00000144647","POMGNT2","down","else"
"1038","SNX30","chr9:112817819-112830725",0.0303,0.0447,0.0195,0.1002,"SNX30_chr9:112817819-112830725","ENSG00000148158.17",1113.6195944319,0.336744720461346,0.117624263985712,2.86288482538136,0.00419803131050882,0.00894336420084324,"ENSG00000148158","SNX30","up","dark"
"1039","CIZ1","chr9:128185776-128190329",0.04215,0.03745,0.03535,0.1167,"CIZ1_chr9:128185776-128190329","ENSG00000148337.22",5374.12920691153,-0.475453814096248,0.0559211941021049,-8.50221140178321,1.86012667073355e-17,9.09473022318459e-17,"ENSG00000148337","CIZ1","down","dark"
"1040","CIZ1","chr9:128162947-128166257",0.0415,0.0484,0.3118,0.3743,"CIZ1_chr9:128162947-128166257","ENSG00000148337.22",5374.12920691153,-0.475453814096248,0.0559211941021049,-8.50221140178321,1.86012667073355e-17,9.09473022318459e-17,"ENSG00000148337","CIZ1","down","else"
"1041","CIZ1","chr9:128190862-128204186",0.0079,0.0033,0.07,0.1192,"CIZ1_chr9:128190862-128204186","ENSG00000148337.22",5374.12920691153,-0.475453814096248,0.0559211941021049,-8.50221140178321,1.86012667073355e-17,9.09473022318459e-17,"ENSG00000148337","CIZ1","down","else"
"1042","CIZ1","chr9:128190862-128191855",0.0079,0.0033,0.0016,0.117,"CIZ1_chr9:128190862-128191855","ENSG00000148337.22",5374.12920691153,-0.475453814096248,0.0559211941021049,-8.50221140178321,1.86012667073355e-17,9.09473022318459e-17,"ENSG00000148337","CIZ1","down","dark"
"1043","SHQ1","chr3:72763014-72792916",0.0015,3e-04,0.2319,0.1837,"SHQ1_chr3:72763014-72792916","ENSG00000144736.14",2460.03422433448,0.568684614199221,0.0752113525388398,7.56115393491357,3.99509100081699e-14,1.72633517502927e-13,"ENSG00000144736","SHQ1","up","else"
"1044","SHQ1","chr3:72750836-72762906",0.0024,4e-04,0.2035,0.2211,"SHQ1_chr3:72750836-72762906","ENSG00000144736.14",2460.03422433448,0.568684614199221,0.0752113525388398,7.56115393491357,3.99509100081699e-14,1.72633517502927e-13,"ENSG00000144736","SHQ1","up","else"
"1045","LIMD1","chr3:45646914-45680427",0.0082,0.0051,0.1021,NA,"LIMD1_chr3:45646914-45680427","ENSG00000144791.10",1387.27073070025,-2.0361385853941,0.138055478143649,-14.748698224604,3.13656484955812e-49,3.59373191185334e-48,"ENSG00000144791","LIMD1","down",NA
"1046","RABL3","chr3:120738667-120742462",0.0071,0.0447,0.0473,0.1107,"RABL3_chr3:120738667-120742462","ENSG00000144840.10",1091.84498346774,0.163917056246559,0.0915592898436982,1.79028317635909,0.0734083994404637,0.125321633864654,"ENSG00000144840","RABL3","not_sign","dark"
"1047","TMEM108","chr3:133074358-133229266",0.0279,0.0237,0.3381,0.4618,"TMEM108_chr3:133074358-133229266","ENSG00000144868.14",4001.39529361189,-1.36535072710483,0.0737278366699576,-18.5187954614323,1.45659555404803e-76,2.83410565996847e-75,"ENSG00000144868","TMEM108","down","else"
"1048","TMEM108","chr3:133074358-133229270",0.043,0.0123,0.17625,0.0551,"TMEM108_chr3:133074358-133229270","ENSG00000144868.14",4001.39529361189,-1.36535072710483,0.0737278366699576,-18.5187954614323,1.45659555404803e-76,2.83410565996847e-75,"ENSG00000144868","TMEM108","down","else"
"1049","STXBP5L","chr3:120909767-120916321",0.0222,0.0484,0.1458,0.0367,"STXBP5L_chr3:120909767-120916321","ENSG00000145087.13",1568.49564704327,1.2856988329699,0.145807786618415,8.8177652427756,1.16766745436911e-18,5.95679279252639e-18,"ENSG00000145087","STXBP5L","up","anti-dark"
"1050","STXBP5L","chr3:120908416-120909571",0.0357,0.0069,0.3378,0.4328,"STXBP5L_chr3:120908416-120909571","ENSG00000145087.13",1568.49564704327,1.2856988329699,0.145807786618415,8.8177652427756,1.16766745436911e-18,5.95679279252639e-18,"ENSG00000145087","STXBP5L","up","else"
"1051","STXBP5L","chr3:120908428-120909571",0.0357,0.0015,0.616,0.4031,"STXBP5L_chr3:120908428-120909571","ENSG00000145087.13",1568.49564704327,1.2856988329699,0.145807786618415,8.8177652427756,1.16766745436911e-18,5.95679279252639e-18,"ENSG00000145087","STXBP5L","up","else"
"1052","USP6NL","chr10:11487871-11489102",0.0108,0.0019,0.1178,0.5321,"USP6NL_chr10:11487871-11489102","ENSG00000148429.15",1415.92682234144,-0.181897509381939,0.0796753758456614,-2.28298275911859,0.0224313839480441,0.0427884194268508,"ENSG00000148429","USP6NL","down","else"
"1053","USP6NL","chr10:11485911-11487803",0.0108,0.0019,0.0725,0.4465,"USP6NL_chr10:11485911-11487803","ENSG00000148429.15",1415.92682234144,-0.181897509381939,0.0796753758456614,-2.28298275911859,0.0224313839480441,0.0427884194268508,"ENSG00000148429","USP6NL","down","else"
"1054","FAM13C","chr10:59355943-59361026",0.0147,0.005,0.0792,0.1834,"FAM13C_chr10:59355943-59361026","ENSG00000148541.13",531.466336661547,-1.17374208363559,0.098209138308301,-11.9514548630999,6.37984979823135e-33,5.03596136087373e-32,"ENSG00000148541","FAM13C","down","else"
"1055","USP53","chr4:119267482-119269691",0.0313,0.0489,0.1064,0.1176,"USP53_chr4:119267482-119269691","ENSG00000145390.12",549.086781293286,1.02860614552165,0.113365329112763,9.0733750219038,1.15386323307136e-19,6.09934427055556e-19,"ENSG00000145390","USP53","up","else"
"1056","CYP4V2","chr4:186201342-186203331",0.0145,0.0277,0.0018,0.1024,"CYP4V2_chr4:186201342-186203331","ENSG00000145476.16",934.610215646391,0.198097849990526,0.0847330957341769,2.33790407719783,0.0193922247220647,0.0373985332041318,"ENSG00000145476","CYP4V2","up","dark"
"1057","GIN1","chr5:103102743-103104541",0.0333,0.0213,NA,0.1162,"GIN1_chr5:103102743-103104541","ENSG00000145723.17",267.02632140466,0.328999246843811,0.230043795040403,1.43015918680193,0.152671336212502,0.235438633590836,"ENSG00000145723","GIN1","not_sign",NA
"1058","PPIP5K2","chr5:103136114-103136732",0.0415,0.0176,0.0205,0.1381,"PPIP5K2_chr5:103136114-103136732","ENSG00000145725.20",2696.9600559323,-0.677697226939906,0.0880497042258648,-7.69675756322224,1.39562329153268e-14,6.15125574638227e-14,"ENSG00000145725","PPIP5K2","down","dark"
"1059","TCF7L2","chr10:113129372-113141184",0.0019,0.015,0.1369,0.2023,"TCF7L2_chr10:113129372-113141184","ENSG00000148737.17",418.129523917336,-1.38059902961831,0.152811398893456,-9.03465997704068,1.64513076804331e-19,8.6425369773952e-19,"ENSG00000148737","TCF7L2","down","else"
